id,source,text,rater1,rater2
805,lucene,Key: SOLR-1163,Not,NL
806,lucene,out?,NL,NL
807,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1298,Not,Not
808,lucene,Total time: 26 minutes 10 seconds,Not,NL
809,lucene,A [junit] Running org.apache.solr.handler.TestCSVLoader,Not,Not
810,lucene,Checking out http://svn.apache.org/repos/asf/lucene/solr/trunk,NL,NL
811,lucene,+ A <property name=\junit.details.formatter\ value=\org.apache.lucene.util.LuceneJUnitResultFormatter\/>,Not,Not
812,lucene,${doc.valueMap['name']]} gets a single value for the field,Not,NL
813,lucene,+ > try {,Not,Not
814,lucene,I think we can do a better job of having explicit Exceptions when there is a problem creating the internal representation of a Fiel,NL,NL
815,lucene,See http://hudson.zones.apache.org/hudson/job/Solr-trunk/357/changes,NL,NL
816,lucene,To set the encoding to another charse,NL,NL
817,lucene,<lst>E:\\sample\\data2</lst>,Not,Not
818,lucene,Shalin Shekhar Mangar updated SOLR-530:,NL,NL
819,lucene,I wouldn't mind waiting until the current bug I just submitted is,NL,NL
820,lucene,</add>,Not,Not
821,lucene,Ok sure,NL,NL
822,lucene,URL: https://issues.apache.org/jira/browse/SOLR-430,Not,Not
823,lucene,An example: 2 servers with the same shard are behind a load balancer. One server fails. The load balancer notices this and directs all traffic to the other server.,NL,NL
824,lucene,Here's a config I'm using against a mocked test database:,NL,NL
825,lucene,junit.framework.AssertionFailedError: null,Not,Not
826,lucene,Would shutting down the executor cause that?  Are you doing any core reloading?,NL,NL
827,lucene,otis_gospodnetic@yahoo.com> wrote:,NL,NL
828,lucene,n.system.issuetabpanels:all-tabpanel ],Not,Not
829,lucene,content.  This starts with search as a foundation,NL,NL
830,lucene,interfaces should support >2B docs,NL,NL
831,lucene,Key: SOLR-586,Not,NL
832,lucene,if( boost != 1.0f ) {,Not,Not
833,lucene,the war. This still needs further lov,NL,NL
834,lucene,/* if field size (in characters) is greater than this threshold,NL,NL
835,lucene,: - <!> Http!DataSource is being deprecated in favour of URL!DataSource in [[Solr1.4]]. There is no change in functionality between URL!DataSource and !Http!DataSourc,NL,NL
836,lucene,A [junit] Running org.apache.solr.handler.component.StatsComponentTest,Not,Not
837,lucene,baseDir=\/Volumes/Techmore/ts/aaa/schema/data\,Not,Not
838,lucene,fl.alias=from_name1:to_name1&fl.alias=from_name2:to_name2,Not,Not
839,lucene,A,NL,NL
840,lucene,Re poll interval: I think the HH:MM:ss is enough.  Does that allow pollin,NL,NL
841,lucene,I think the high-level approach in SOLR-303 is the right way to go,NL,NL
842,lucene,Erik Hatcher schrieb:,NL,NL
843,lucene,On 6/6/11,NL,NL
844,lucene,The only potentially dangerous function is (4) initHandlersFromConfig.  This is a package private function that defiantly should not be called anywhere else.  Calling this function twice is not norma,NL,NL
845,lucene,--------------------------------------------------------------,Not,Not
846,lucene,Sometimes SearchComponents need to modify the DocList.  Often times this requires two loops over the (Solr)DocList: once to convert the DocList to SolrDocList and then once to iterate the SolrDocList for the Search Component.  This can be seen in SOLR-77,NL,NL
847,lucene,cp=C:\\Documents%20and%20Settings\\yaponte\\Configuraci?n%20local\\Temp\\Jetty__8,Not,Not
848,lucene,Key: SOLR-1288,Not,NL
849,lucene,patch,NL,NL
850,lucene,Yonik Seeley updated SOLR-139:,NL,NL
851,lucene,Components: contrib - DataImportHandler,Not,NL
852,lucene,<property name=\maven.dist.dir\ location=\${basedir}/dist/maven\/>,Not,Not
853,lucene,<property name=\sun.boot.library.path\,Not,Not
854,lucene,thing that would probably need to be done to make this work:,NL,NL
855,lucene,modify the q param before I pass it further for processing.,NL,NL
856,lucene,for hte requestHandler ...,NL,NL
857,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1396,Not,Not
858,lucene,Committed revision 762180.,Not,NL
859,lucene,Fix Version/s: 1.2,Not,NL
860,lucene,Hi,NL,NL
861,lucene,[ https://issues.apache.org/jira/browse/SOLR-665?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12617529#action_12617529 ],Not,Not
862,lucene,wrt patched,NL,NL
863,lucene,stay a constant ratio as you change the density and/or distances?,NL,NL
864,lucene,Key: SOLR-976,Not,NL
865,lucene,below).  I hadn't applied my patch yet.,NL,NL
866,lucene,Otis,NL,NL
867,lucene,URL: https://issues.apache.org/jira/browse/SOLR-288,Not,Not
868,lucene,Configuration can also have behavior.  The important part is that is the separation from XML and allowing others to create configuration objects.,NL,NL
869,lucene,Currently the jSON content type is not used. Instead the palin/text content type is used. The reason for this as I understand is to enable viewing the json response as as text in the browser. While this is valid argumen,NL,NL
870,lucene,On Fri,NL,NL
871,lucene,The only code change is to use org.apache.solr.logging.Logger.getLogger(...),NL,NL
872,lucene,------------,Not,Not
873,lucene,-Http connection Keep-Alive ?,NL,NL
874,lucene,<fields>,Not,Not
875,lucene,Particularly,NL,NL
876,lucene,+import org.apache.solr.util.RefCounted;,Not,Not
877,lucene,solr-cell-example:,Not,Not
878,lucene,implementation the tree is balanced by ordered insertion of keys. So while,NL,NL
879,lucene,+ > > > > url=\file:///Volumes/ts/files.lis\,Not,Not
880,lucene,use the TernaryTree found in Lucene contrib.,NL,NL
881,lucene,{{<dataSource type=\JdbcDataSource\ driver=\org.postgresql.Driver\ url=\jdbc:postgresql://host/db\ user=\user\ password=\password\ readOnly=\true\ autoCommit=\false\  transactionIsolation=\TRANSACTION_READ_COMMITTED\  holdability=\CLOSE_CURSORS_AT_COMMIT\/>}},Not,Not
882,lucene,[ https://issues.apache.org/jira/browse/SOLR-1424?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12754287#action_12754287 ],Not,Not
883,lucene,* @param loader for resolving filenames,NL,NL
884,lucene,: +  Thread Count:,Not,NL
885,lucene,Improve support for the Trie* fields up to the level of Solr's existing numeric types.,NL,NL
886,lucene,QParser implementations.,NL,NL
887,lucene,: -  if (tids == null) {,Not,Not
888,lucene,[ https://issues.apache.org/jira/browse/SOLR-236?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12791952#action_12791952 ],Not,Not
889,lucene,Attachments: SOLR-1406.patch,Not,NL
890,lucene,URL: https://issues.apache.org/jira/browse/SOLR-754,Not,Not
891,lucene,If the schema does not have a uniqueKey,NL,NL
892,lucene,and flatten them. A Then I index them into solr. A How could I know if there are any organizations without employees in solr? A In a data base I would,NL,NL
893,lucene,cmd.expungeDeletes);,Not,Not
894,lucene,serializer = new XMLSerializer(write,Not,Not
895,lucene,String name = shardCounts.getName(j);,Not,Not
896,lucene,On 2/25/09,NL,NL
897,lucene,/Users/ekeller/Documents/workspace/solr/src/java/org/apache/solr/search/SolrIndexSearcher.java,Not,Not
898,lucene,with.,NL,NL
899,lucene,It would be really nice to add this improvement soon (This seems to be a trivial addition) as our project really depends on this.,NL,NL
900,lucene,...,Not,NL
901,lucene,allowLeadingWildcard (Set to true to allow * and ? as the first character of a PrefixQuery and WildcardQuery),NL,NL
902,lucene,-------------------------------------------------------------,Not,Not
903,lucene,number of matches before that day,NL,NL
904,lucene,: - public class JdbcDataSource extends DataSource<Iterator<Map<String>>>,Not,Not
905,lucene,: -</td>,Not,Not
906,lucene,+ JETTY-299 handle win32 paths for object naming,Not,NL
907,lucene,Key: SOLR-59,Not,NL
908,lucene,containing that sould have a new major version number,NL,NL
909,lucene,Reporter: Karl Wettin,NL,NL
910,lucene,#define m1 ((unsigned_64) 0x5555555555555555),Not,Not
911,lucene,SIGUSR1: SIG_DF,Not,Not
912,lucene,<PREFIXTERM> ...,Not,Not
913,lucene,page for /update and /update/cs,NL,NL
914,lucene,* <import> seems like it should be named <include>,NL,NL
915,lucene,Components: Build,Not,NL
916,lucene,site/skin/images,Not,Not
917,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1138,Not,Not
918,lucene,[junit] 2008-08-25 08:09:13.804::INFO:  Shutdown hook complete,Not,Not
919,lucene,: +   <th>type</th>,Not,Not
920,lucene,I have a need to perform Solr indexing in MapReduce tas,NL,NL
921,lucene,I have a question regarding the removal of documents from the doc list and,NL,NL
922,lucene,This PATCH is mildly related to SOLR-1709 (Distributed Date Faceting,NL,NL
923,lucene,[javac] Compiling 58 source files to http://lucene.zones.apache.org:8080/hudson/job/Solr-Nightly/ws/trunk/build/tests,Not,Not
924,lucene,OverlappingFileLockException - it *should* work across webapp,NL,NL
925,lucene,bit...,NL,NL
926,lucene,URL: https://issues.apache.org/jira/browse/SOLR-845,Not,Not
927,lucene,1,Not,NL
928,lucene,URL: https://issues.apache.org/jira/browse/SOLR-865,Not,Not
929,lucene,using-SolrHighlighter-with-programmatic-parameters-,Not,Not
930,lucene,Attachment: SOLR-1120.patch,Not,NL
931,lucene,I agree with Yonik that the number of request handler parameters has,NL,NL
932,lucene,back to binary....,NL,NL
933,lucene,return;,Not,Not
934,lucene,Key: SOLR-1438,Not,NL
935,lucene,Lars Kotthoff updated SOLR-612:,NL,NL
936,lucene,machine,NL,NL
937,lucene,: IDEA to import or checkout the code in a clean/simple way and I _think_,NL,NL
938,lucene,solr?,NL,NL
939,lucene,set something globally in the servlet container or use a JVM wide property).,NL,NL
940,lucene,Distributed:,NL,NL
941,lucene,the indexing information.  Have I got this right?,NL,NL
942,lucene,SolrDispatchFilter.java Mon Mar 24 08:53:46 2008,Not,Not
943,lucene,if the changes in Lucene are back compatibl,NL,NL
944,lucene,agreed ... i don't even think it's neccessary to make it throw an,NL,NL
945,lucene,A [mkdir] Created dir: /tmp/apache-solr-nightly/build/test-results,Not,Not
946,lucene,: +	<link rel=\icon\ href=\/favicon.ico\ type=\image/ico\></link>,Not,Not
947,lucene,------------------------------------------------------------------------------,Not,Not
948,lucene,at hudson.FilePath.access$400(FilePath.java:119),Not,Not
949,lucene,User Dwight is on vacation and never sees Bob's email.,NL,NL
950,lucene,-----------------------------------------------------------------------------------------------------,Not,Not
951,lucene,: + (Otis Gospodneti),NL,NL
952,lucene,update,NL,NL
953,lucene,Alex Baranov commented on SOLR-630:,NL,NL
954,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1304,Not,Not
955,lucene,: >   flags);,Not,Not
956,lucene,list facet refinement seems pretty different than top facet refinement.,NL,NL
957,lucene,In case the baseDir attribute *is* specified but does not point to an existing directory (this results in a FileNotFoundException in FileListEntityProcessor.init(),NL,NL
958,lucene,Key: SOLR-450,Not,Not
959,lucene,and am,Not,NL
960,lucene,[ https://issues.apache.org/jira/browse/SOLR-211?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
961,lucene,overwhelming.  They also have fairly well timed out releases w/ well,NL,NL
962,lucene,Lance Norskog,NL,NL
963,lucene,params.put(MoreLikeThisParams.MIN_DOC_FRE,Not,Not
964,lucene,Trainings,NL,NL
965,lucene,'E:\\tomcat\\solrstuff\\solr\\filingcore\\data\\index\\segments_by' does not,Not,Not
966,lucene,with some good test cases here before trying to fix it :-),NL,NL
967,lucene,SOLR-1513.patch,Not,Not
968,lucene,-- BookType,Not,Not
969,lucene,C1C2 C2C3 => C4C5 C5C6,Not,Not
970,lucene,mlt.exclude=+type:AUTHOR +type:PUBLISHER,Not,Not
971,lucene,Key: SOLR-1846,Not,NL
972,lucene,: unpredictable results.,NL,NL
973,lucene,<field column=\para\ xpath=\/p\ flatten=\true\/>,Not,Not
974,lucene,Muchos gracias.,NL,NL
975,lucene,troubles her,NL,NL
976,lucene,Key: SOLR-1357,Not,NL
977,lucene,lot of them before sending the query. Can we make the 'setter' methods,NL,NL
978,lucene,In SOLR-1,Not,NL
979,lucene,URL: https://issues.apache.org/jira/browse/SOLR-848,Not,Not
980,lucene,:  if (ti.isInNative()) {,Not,Not
981,lucene,some things are more confusing: If there is only one parse,NL,NL
982,lucene,: but if defaultSearch is an HTTP request paramete,NL,NL
983,lucene,+ > > > <mkdir dir=\${junit.output.dir}\/>,Not,Not
984,lucene,if we modify the XMLLoader to accept multiple <add>,NL,NL
985,lucene,Key: SOLR-619,Not,NL
986,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1381,Not,Not
987,lucene,Solr's current LICENSE has ASL 2.,NL,NL
988,lucene,fieldnames = fn != null ? commaSplit.split(f,Not,Not
989,lucene,indexed as two tokens:,NL,NL
990,lucene,<requestHandler name=\/admin/system\  class=\org.apache.solr.handler.admin.SystemInfoHandler\ />,Not,Not
991,lucene,list but didn't get a respons,NL,NL
992,lucene,we should fix that so it either has a sensible defaul,NL,NL
993,lucene,Jason . We do not need to remove the original option. We can,NL,NL
994,lucene,Core \core1\ is up to date.,NL,NL
995,lucene,filtering iterator which gets each Hit's Document's resource path,NL,NL
996,lucene,called just as if it was non-distributed.  It looks like the shards,NL,NL
997,lucene,Attachments: SOLR-650.patch,Not,NL
998,lucene,matthias,NL,NL
999,lucene,'?core=corename' syntax carries less surprise and may be extended more,NL,NL
1000,lucene,On Dec,NL,NL
1001,lucene,I don't see any reason (c) and (d) and perhaps (b) can't be used for Standard-style queries.  Unless I'm mistake,NL,NL
1002,lucene,[junit] Running org.apache.solr.handler.MoreLikeThisHandlerTest,Not,Not
1003,lucene,[junit] 2008-03-28 08:44:56.504::INFO:  Shutdown hook complete,Not,Not
1004,lucene,Best Regard,NL,NL
1005,lucene,at org.apache.lucene.queryParser.QueryParser.parse(QueryParser.java:146),Not,Not
1006,lucene,Attachment: SOLR-865.patch,Not,NL
1007,lucene,at org.apache.lucene.index.DocInverterPerField.processFields(DocInverterPerField.java:159),Not,Not
1008,lucene,More details about this issue here:,NL,NL
1009,lucene,another when indexing.,NL,NL
1010,lucene,public TokenStream reusableTokenStream(String fieldNam,Not,Not
1011,lucene,In order to satisfy this scenario,NL,NL
1012,lucene,@@ -14,Not,Not
1013,lucene,Reporter: Ryan McKinley,NL,NL
1014,lucene,Key: SOLR-729,Not,NL
1015,lucene,- Efficient query processing with highlighting and fields getting generated only for merged documents. The query is executed in 2 phases. First phase gets the doc unique keys with sort criteria. Second phase brings all requested fields and highlighting information. This saves lot of CPU in case there are good number of shards and highlighting info is requested.,NL,NL
1016,lucene,Attachments: SOLR-451.patch,Not,NL
1017,lucene,The memory usage of UnInvertedField is shown... just not in the same place as the Lucene field cache.,NL,NL
1018,lucene,-Yonik,NL,NL
1019,lucene,: core0 ) then call config.tellAboutCore( core1 );,Not,Not
1020,lucene,[javac] Compiling 1 source file to http://hudson.zones.apache.org/hudson/job/Solr-trunk/ws/trunk/contrib/extraction/build/test-classes,Not,Not
1021,lucene,There seems to be a number of classes - that implement finalize() method.  Given that it is perfectly ok for a Java VM to not to call it - may be - there has to some other way  { try .. finally - when they are created to destroy them } to destroy them and the presence of finalize() metho,NL,NL
1022,lucene,being treated as if it were plain text.   am i correct?  if so was this,NL,NL
1023,lucene,Jianhan,NL,NL
1024,lucene,http://www.universidad2008.cu,Not,Not
1025,lucene,: + out.println(\ <form>\);,Not,Not
1026,lucene,<property name=\junit.includes\,Not,Not
1027,lucene,The first \solr\ could be the name of the webapp.,NL,NL
1028,lucene,Writes are not atomic on longs unless they are volatile.   At a minimu,NL,NL
1029,lucene,Yoo-hoo,NL,NL
1030,lucene,[ http://issues.apache.org/jira/browse/SOLR-10?page=comments#action_12374938 ],Not,Not
1031,lucene,Chris Hostetter suggested this in:,NL,NL
1032,lucene,\the jndi name : '\+jndiName +\' is not a valid javax.sql.DataSource\);,Not,Not
1033,lucene,all (it'd be an error if it di,NL,NL
1034,lucene,fix in load:,NL,NL
1035,lucene,Sure the admin pages are (mostly) JSP,NL,NL
1036,lucene,<int name=\electronics\>2</int>,Not,Not
1037,lucene,like Spatial Tile.  The fact they are supported out of box is part of,NL,NL
1038,lucene,an Evaluator is a DOM visitor that expands property expressions \in place\ using a property map as an evaluation context,NL,NL
1039,lucene,backward slashes in windows isn't that uncommon.  We should fix it to,NL,NL
1040,lucene,I made one small changed as follows. I have uploaded the changes.,NL,NL
1041,lucene,What,NL,NL
1042,lucene,Disable polling.,NL,NL
1043,lucene,Key: SOLR-1444,Not,NL
1044,lucene,<updateProcessor name=\log\ class=\solr.LogUpdateProcessorFactory\ />,Not,Not
1045,lucene,./contrib/dataimporthandler/src/main/java/org/apache/solr/handler/dataimport/DataImporter.java:134:   StringBuffer sb = new StringBuffer(\There are errors in the Schema\\n\);,Not,Not
1046,lucene,Solr now recognizes HTTP Request headers related to HTTP Caching (see,NL,NL
1047,lucene,Key: SOLR-1519,Not,NL
1048,lucene,\Soft references\ then. \Weak pointers\ is an older term. (They're,NL,NL
1049,lucene,<xs:complexType name=\payloadType\>,Not,Not
1050,lucene,: extraction-related jars.,Not,NL
1051,lucene,have them. It would crash relentlessly if I didn't force all calls,NL,NL
1052,lucene,directory in your branch.,NL,NL
1053,lucene,Servlet container - Jetty,Not,NL
1054,lucene,This is an invalid json as each term is associated with a JSON object which holds multiple \suggestion\ attributes. When working with a JSON library only the last \suggestion\ attribute is picked up.,NL,NL
1055,lucene,+ set_post_return('<result status=\0\></result>'),Not,Not
1056,lucene,Walter Underwood commented on SOLR-161:,NL,NL
1057,lucene,at org.apache.solr.client.solrj.impl.CommonsHttpSolrServer.request(CommonsHttpSolrServer.java:183),Not,Not
1058,lucene,valueDocSet.intersectionSize() being essentially equivalen,NL,Not
1059,lucene,<th>50% full</th> <td>3.36</td> <td>3.96</td> <td>1.44</td>,Not,Not
1060,lucene,+  } else {,Not,Not
1061,lucene,Add at line 179:,NL,NL
1062,lucene,The API suggestions grant made gives the FieldTYpe the ability to return a,NL,NL
1063,lucene,<field name=\${ctlField}\   type=\text-${l10n}\   indexed=\true\  stored=\true\  multiValued=\true\ />,Not,Not
1064,lucene,<entity name=\foo\ threads=\4\>,Not,Not
1065,lucene,thoughts?,NL,NL
1066,lucene,I've switched Flare to use the Luke request handler simply to,NL,NL
1067,lucene,Attachments: SOLR-922.patch,Not,NL
1068,lucene,the way to go...,NL,NL
1069,lucene,While working on SOLR-1586 I noticed that outside of class level access (or package level,NL,NL
1070,lucene,[javac] location: class org.apache.solr.util.AbstractSolrTestCase,Not,Not
1071,lucene,[ https://issues.apache.org/jira/browse/SOLR-134?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12469643 ],Not,Not
1072,lucene,@Field(\id\) //name is optional,Not,Not
1073,lucene,One further issue... should we commit the changes to the HTMLStripReader?,NL,NL
1074,lucene,The above schema patch is working nice if you update your index (index,NL,NL
1075,lucene,bq. The effect is that with a low value for spellcheck.count you might miss good hits. In other word,NL,NL
1076,lucene,Is this something worth pursuing?  Would we rather stick with ant,NL,NL
1077,lucene,<property name=\specversion\ value=\1.2.2007.06.16.08.05.45\></property>,Not,Not
1078,lucene,setIncludeScore(true);,Not,Not
1079,lucene,1,Not,NL
1080,lucene,large fields (since they must be stored).,NL,NL
1081,lucene,(Solr-773) and Spatial Lucene (Lucene-1732) and extends Solr and,NL,NL
1082,lucene,[ https://issues.apache.org/jira/browse/SOLR-1381?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel ],Not,Not
1083,lucene,at org.apache.catalina.startup.HostConfig.deployDescriptors(HostConfig.java:553),Not,Not
1084,lucene,[junit] Tests run:,Not,Not
1085,lucene,~14% for term filters that match a lot of documents,NL,NL
1086,lucene,* <b>higher</b> vals come before lower vals.,NL,NL
1087,lucene,AU  site/skin/images/info.png,Not,NL
1088,lucene,+ > > > A x++;,Not,Not
1089,lucene,# The getter methods in SolrDeletionPolicy should be named more appropriately e.g. isKeepOptimizedOnl,NL,NL
1090,lucene,Here's the start of a test for the HTMLStripReader.  Not,NL,NL
1091,lucene,was (Author: fergus):,NL,NL
1092,lucene,Added @deprecation Javadoc comments,NL,NL
1093,lucene,A quick look at the code suggests that this is still the case (at least for version 6.1.3 bundled with Solr).,NL,NL
1094,lucene,java.lang.InterruptedException,Not,Not
1095,lucene,difficult.,NL,NL
1096,lucene,SOLR-1586.Mattmann.112209.geopointonly.patch.txt,Not,Not
1097,lucene,be,NL,NL
1098,lucene,cmd.expungeDeletes); > > > > > > cmd.maxOptimizeSegments =,Not,Not
1099,lucene,+ > A <contrib-crawl target=\test\ failonerror=\true\/>,Not,Not
1100,lucene,Key: SOLR-1093,Not,NL
1101,lucene,The proposed solution (see Yonik answer on solr-dev) :,NL,NL
1102,lucene,Yonik Seeley commented on SOLR-1860:,NL,NL
1103,lucene,FIELD: [trim]? ( UNQUOTED | QUOTED ) [trim]?,Not,Not
1104,lucene,bits = new long[(int)(((numBits -1)>>>6)+1)];,Not,Not
1105,lucene,b7fac000-b7fad000 rwxp 00014000 03:01 4276307 /lib/ld-2.3.6.so,Not,Not
1106,lucene,<TERM> ...,Not,Not
1107,lucene,Noble Paul commented on SOLR-1357:,NL,NL
1108,lucene,All I remember is if I didn't have that <arr name=\components\> section arranged exactly like that (even if I rearranged other items without rearranging the \collapse\ part,NL,NL
1109,lucene,org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128),Not,Not
1110,lucene,agree,NL,NL
1111,lucene,[junit] 2008-08-05 18:09:01.346::INFO:  Shutdown hook complete,Not,Not
1112,lucene,This patch relies on the IndexDeletionPolicy to identify files to be replicated. It also supposrts replication of conf files. No need to register any listeners/ QueryResponseWriters,NL,NL
1113,lucene,* officially deprecated the *PluginLoader classes,NL,NL
1114,lucene,To pass extra information during indexin,NL,NL
1115,lucene,- solr cloud branch gets merged in,NL,NL
1116,lucene,uerystring	  	(science),Not,NL
1117,lucene,Soon to follow patch adds a constructor to IndexSchema to allow them to be created directly from InputStreams.  The overall logic for the Core's use of the IndexSchema creation/use does not change however this allows java clients like those in SOLR-20 to be able to parse an IndexSchema.  Once a schema is parse,NL,NL
1118,lucene,<property name=\fr-cores\>f,Not,Not
1119,lucene,CoreDescriptor p = new CoreDescriptor(thi,Not,Not
1120,lucene,at org.apache.solr.handler.component.SearchHandler.handleRequestBody(SearchHandler.java:174),Not,Not
1121,lucene,[ https://issues.apache.org/jira/browse/SOLR-341?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#action_12532821 ],Not,Not
1122,lucene,:  %>,Not,Not
1123,lucene,Anyone have good tips on working w/ java.util.logging (JUL)?  For on,NL,NL
1124,lucene,: 2. The URL path determins the RequestParser,NL,NL
1125,lucene,FastInputStream makes 3 DataInputStream/DataOutputStreams that it does not close. Possible file descriptor leaks.,NL,NL
1126,lucene,class ClosingRequestHandler extends EmptyRequestHandler implements SolrCoreAware {,Not,Not
1127,lucene,it seemed to keep slipping.,NL,NL
1128,lucene,Updating can be done by reading data from this.  Deletion must also be done on both the indices,NL,NL
1129,lucene,We should be making sure the QEC is properly registered during,NL,NL
1130,lucene,similar documents.,NL,NL
1131,lucene,prefetching docs and fields . There is no standard way of other,NL,NL
1132,lucene,<fieldType name=\random\ class=\solr.RandomSortField\ />,Not,Not
1133,lucene,adminHandler=\foo.FooHandler\>,Not,Not
1134,lucene,# Tests are missing,NL,NL
1135,lucene,otherwise,NL,NL
1136,lucene,it during Hit Collection in SolrIndexSearcher.,NL,NL
1137,lucene,Key: SOLR-475,Not,NL
1138,lucene,it'se behavior).  That way you can have one instance of the,NL,NL
1139,lucene,b4b10000-b532e000 r-xs 00000000 03:01 9831813 /usr/lib/j2re1.5-sun/lib/charsets.jar,Not,Not
1140,lucene,Attachments: evaluatorcleanup.patch,Not,NL
1141,lucene,In solrconfig.xml:,NL,NL
1142,lucene,at hudson.scm.SubversionSCM$CheckOutTask.invoke(SubversionSCM.java:476),Not,Not
1143,lucene,0xaf36d308:   08273148 8d118768 08273088 08273088,Not,Not
1144,lucene,system proerty should be se,NL,NL
1145,lucene,packagin,Not,NL
1146,lucene,URL: https://issues.apache.org/jira/browse/SOLR-1823,Not,Not
1147,lucene,From: Mark Miller <markrmiller@gmail.com>,NL,NL
1148,lucene,I'm only seeing some query parsing / multi-threading extension,NL,NL
1149,lucene,* NumberFormatTransformer is a new transformer which can be used to extract/convert numbers from strings. It uses the java.text.NumberFormat class in Java to provide its features.,NL,NL
1150,lucene,str = new String(dat,Not,Not
1151,lucene,Affects Versions: 1.3,Not,NL
1152,lucene,I know this is an invisible/convert JIRA issue right now :),NL,NL
1153,lucene,<param-name>solrconfig-filename</param-name>,Not,NL
1154,lucene,Y'all might be interested in this:,NL,NL
1155,lucene,: -<%@ page contentType=\text/html; charset=utf-8\ pageEncoding=\UTF-8\%>,Not,Not
1156,lucene,: If it believes it is plural.. is it a way to tern this off?,NL,NL
1157,lucene,Dawid,NL,NL
1158,lucene,millions of docs.?,NL,NL
1159,lucene,Field collapsing,NL,NL
1160,lucene,On Apr 2,NL,NL
1161,lucene,http://localhost:8983/solr/admin/luke?id=10 (lucene doc + solr doc),Not,Not
1162,lucene,Assignee: Jeff Rodenburg,NL,NL
1163,lucene,Cheers,NL,NL
1164,lucene,Just curioud,NL,NL
1165,lucene,<str name=\classname\>org.apache.solr.spelling.suggest.Suggester</str>,Not,Not
1166,lucene,at org.apache.tomcat.util.threads.ThreadPool$ControlRunnable.run(ThreadPool.java:689),Not,Not
1167,lucene,manifestFileName=\/Volumes/ts/man-find.txt\,Not,Not
1168,lucene,+public class LuceneJUnitResultFormatter implements JUnitResultFormatter {,Not,Not
1169,lucene,Andre,NL,NL
1170,lucene,Akshay K. Ukey updated SOLR-1018:,NL,NL
1171,lucene,cases,NL,NL
1172,lucene,SolrPluginUtils (gsingers),Not,Not
1173,lucene,public static final String MAX_OPTIMIZE_SEGMENTS = \maxSegments\;,Not,Not
1174,lucene,in the past,NL,NL
1175,lucene,Results are added to the output like this:,NL,NL
1176,lucene,<xsl:output media-type=\text/html; charset=UTF-8\ encoding=\UTF-8\/>,Not,Not
1177,lucene,QUOTED:   [quote] ( DOUBLE | ESCAPE | [data]* )* [quote],Not,Not
1178,lucene,The goal is to give Solr server clusters self-healing attributes,NL,NL
1179,lucene,interface SolrRequestParser {,Not,Not
1180,lucene,Thanks Nobl,NL,Not
1181,lucene,word1 => word2,Not,NL
1182,lucene,: together into buckets (e.g. airlin,NL,NL
1183,lucene,was taken care of.,NL,NL
1184,lucene,af97b000-af97e000 ---p af97b000 00:00 0,Not,Not
1185,lucene,The easiest way might be to index the field twic,NL,NL
1186,lucene,- 2 times faster for get(index),NL,NL
1187,lucene,http://www.creativyst.com/Doc/Articles/CSV/CSV01.htm,Not,Not
1188,lucene,Key: SOLR-1167,Not,NL
1189,lucene,lrj/impl/CommonsHttpSolrServer.java uses or overrides a deprecated API.,NL,Not
1190,lucene,This method outputs weird string when Japanese letters are given for example. \J1J2J3J4J5\ => \\\J1\\J2\\J3\\J4\\J5\ We don't want to see it.,NL,Not
1191,lucene,N-gram,NL,NL
1192,lucene,[ https://issues.apache.org/jira/browse/SOLR-1432?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&focusedCommentId=12777324#action_12777324 ],Not,Not
1193,lucene,<field name=\end3\>uce</field>,Not,Not
1194,lucene,AU  client/ruby/flare/public/images/pie_98.png,Not,Not
1195,lucene,[line 438] The getCounts() method signature is modified to add the 'facetSortOrder' parameter value to the end of the argument list.,NL,NL
1196,lucene,right away,NL,NL
1197,lucene,The current workaround is \symlinks\ but that doesn't really help the situation of the Solr Release artifact,NL,NL
1198,lucene,- - -,Not,Not
1199,lucene,[junit] 2008-01-15 08:11:29.638::INFO:  Shutdown hook complete,Not,Not
1200,lucene,: testing its not 100% reliable.,NL,NL
1201,lucene,'suggestions':['python,Not,Not
1202,lucene,at org.apache.catalina.core.StandardContext.start(StandardContext.java:4342),Not,Not
1203,lucene,{quote}Yea,Not,NL
1204,lucene,+  log.info(\unique key field: \+uniqueKeyFieldName);,Not,Not
1205,lucene,[junit] 2008-04-02 08:16:39.555::INFO:  Shutdown hook complete,Not,Not
1206,lucene,: 1. The URL path determins the RequestHandler,NL,NL
