ID,Mika,Fabio,Disagreement,Text
4449,,,,The opposite of |PresentationControllingInfo| is |PresentationPresentingInfo|.
4450,,,,Bootloader             s1
4451,,,,</DIV>
4452,,,,comment on the bug.
4453,,,,<!--
4454,,,,Processor Notes
4455,,,,"er... So happy notification's Clear All tag is now fixed, was broken since the beginning of time, so I am really happy its finally fixed!"
4456,,,,"Could you please try to reproduce this issue on the latest release(43.0.4) and the latest Nightly (https://nightly.mozilla.org/) and provide the results? When doing this, please try to reproduce with a new clean Firefox profile, maybe even in safe mode, as some of this issues may be caused by third party installed add-ons or custom settings(https://support.mozilla.org/en-US/kb/troubleshoot-and-diagnose-firefox-problems)."
4457,,,,This is showing up in the stacks that we're getting for things that are blocking or slowing down tab switch and are contributing to tab switch spinners.
4458,,,,glazou?
4459,,,,"@@ +1,5 @@"
4460,,,,The same issue is observable on http://www.flex.at
4461,,,,"Given that we do have the ability to create drop down buttons, there isn't a _REQUIREMENT_ for right click. Thus, I'd prefer if we removed it all together and left it for customisation options as per the Navigation Bar."
4462,,,,Adapter Drivers	igdumd64 igd10umd64 igd10umd64 igdumd32 igd10umd32 igd10umd32
4463,,,,The page doesn't have three columns like when viewed online! It only have one
4464,,,,"This is a JS warning with no user impact, so this wouldn't block a release."
4465,,,,"@@ +131,4 @@"
4466,,,,"directory (likely for beta testing), or run browser once as root to do the"
4467,,,,User Agent: Mozilla/5.0 (Windows NT 6.2; WOW64; rv:14.0) Gecko/20120318 Firefox/14.0a1
4468,,,,Context menus should appear on the display in which Firefox currently resides.
4469,,,,<key></key>
4470,,,,The glitch disappear if you select the text.
4471,,,,#11 0x405f569c in nsOnDataAvailableEvent::HandleEvent ()
4472,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:17.0) Gecko/17.0 Firefox/17.0 ID:20120821092158
4473,,,,Landis.
4474,,,,Firmware Version: v18D
4475,,,,18:14:15     INFO -      at Object.destroySession [as deleteSession] (node_modules/marionette-client/lib/marionette/client.js:859:12)
4476,,,,At this late stage we just cannot invoke this functionality within composer.  It
4477,,,,[2009-05-11 16:06:15] <Waldo> roc: pointers to what exactly you mean?
4478,,,,http://hg.mozilla.org/integration/mozilla-inbound/pushloghtml?fromchange=1cbd24c6e684&tochange=604c002aeeb0
4479,,,,"Reproduced the initial crash on Firefox 31 beta 2, verified that the issue is fixed on Windows 7 64bit, Ubuntu 13.04 64bit using Firefox 31 beta 8, latest Nightly and latest Aurora"
4480,,,,I wonder whether we can suppress the load when under onerror firing our src is set to itself...  That's just broken code.  :(
4481,,,,r=peterl
4482,,,,"Das Zertifikat gilt nur für <a id=""cert_domain_link"" title=""mail.google.com"">mail.google.com</a>."
4483,,,,libgklayout.so + 0x2c4221 (0xb698e221)
4484,,,,I made the image with aPNG Edit.
4485,,,,SessionStore.promiseInitialized.then(() => {
4486,,,,Device Name            flame
4487,,,,"I suspect we'll need to do the latter even though that will mean we need to hook that up to cycle collection. With the former, we probably need to hook up to cycle collection anyway since I think we need a reference to the owning element."
4488,,,,"In solution (B), I can reopen the panel and rest assured that"
4489,,,,I'm not sure why you don't think this would help existing users. If
4490,,,,EXCEPTION_RECORD:  ffffffff -- (.exr 0xffffffffffffffff)
4491,,,,All of this are important for the search function.
4492,,,,trying with
4493,,,,"Actually, we already map dominant-baseline:middle to vertical-align:middle, which does shift things by 0.5ex (see where NS_STYLE_VERTICAL_ALIGN_MIDDLE is mentioned in nsLineLayout::VerticalAlignFrames) -- I wonder why isn't that enough?"
4494,,,,https://bug325074.bugzilla.mozilla.org/attachment.cgi?id=210048
4495,,,,"The original page (with JS and CSS includes) takes >1min to display on reasonably modern hardware; the attached HTML-only version takes ""just"" 15 seconds in comparison."
4496,,,,Steps to Reproduce:
4497,,,,What info do you need?
4498,,,,"RealMedia Source,0x00600000,0,0,RealMedia.dll,1.00.0001.0001"
4499,,,,gmake[5]: Leaving directory `/home/maxim/src/mozilla/gfx/src/cairo'
4500,,,,"header(""Content-Transfer-Encoding: binary"");"
4501,,,,Expected results:
4502,,,,"From locatoin bar, you can still use bookmark keywords or quicksearch."
4503,,,,"you want to change the rendering (instead of tossing in random ""7px"" values)."
4504,,,,"This fixes it and I think it's what was intended all along. Before the findbar set position:relative on .browserContainer, this position:absolute didn't do anything except to provide a reference for the absolute positioning of the .highlighter-nodeinfobar-container children. Now that there is a relatively-positioned ancestor of .highlighter-controls, setting position:absolute on it collapses its width and height and messes up the children position. position:relative lets it keep its size and seems to work correctly."
4505,,,,"windows to open. I lost the change to make that work, somewhere. Its a one line"
4506,,,,This is so that the appropriate extension can be tacked onto the video file name.
4507,,,,all input sent to the jsterm input node for execution in the sandbox should be cleaned of any windows line breaks.
4508,,,,Actual Results:
4509,,,,"In both cases, things went wrong during shut-down. One hangs and is killed after 300 seconds. The other aborts with a stack indicating a call chain of PR_Lock -> PR_Assert. The failed assertion is:"
4510,,,,* than one network with the same type (i.e. usb 3G dongle)
4511,,,,https://hg.mozilla.org/mozilla-central/rev/8f159c5d671e
4512,,,,"Line Number 35, Column 1:<o:p/>"
4513,,,,line 577]
4514,,,,The kanji should be selected to fit the line spacing.
4515,,,,Yes.  By bsmith's work and by bug 793709 Comment 40. I think bsmith should probably add a different bug for his work instead of using this bug and it should have its C1-blocking comment like this.
4516,,,,"@@ +469,5 @@"
4517,,,,( see bug 75041 for details)
4518,,,,Gecko: 2d0860bd0225
4519,,,,This revision includes a couple of extra changes over the previous one:
4520,,,,"nsBlockFrame::ReflowBlockFrame(nsBlockReflowState & {...}, nsLineList_iterator"
4521,,,,This bug 1186459 may be relevant to this specific use case.
4522,,,,"It was not a huge win but pretty noticeable on Octane-pdfjs and deltablue, and releasing JIT code on every GC can hurt games. Maybe we should keep JIT code only for content zones: chrome scripts are more likely to be short-running, probably won't benefit as much and there's a ton of different compartments in the system zone. Thoughts?"
4523,,,,"Problem still occurs with most recent beta1 build, but seeing as this works"
4524,,,,"2) It expresses the security state plainly without expecting people to decode icons or jargon like ""https"""
4525,,,,(The first set of lines require the LMRTest fonts to be installed locally; see page source for the URLs to download them. The remaining lines use @font-face.)
4526,,,,"<pre> block. This is not rendered properly. When I look at the page source, I do"
4527,,,,"Perhaps we should composite, however that kinda sucks too."
4528,,,,16386[81f9b48]: nsSocketTransport::SendStatus [this=83ea608 status=804b0006]
4529,,,,"I am having this problem as well.  I believe Harald is on to something regarding the issue being related to the img tag somehow.  It seems that when the motion-jpeg images are embedded in an html document, the streams are not closed when the tab or window is closed.  But, if you copy and paste the URL for the motion-jpeg image into the address bar directly, *without* it being embedded in the body of an html document, the streams do appear to close when the tab or window is closed.  I have confirmed this behavior with wireshark."
4530,,,,"export CXX=""/usr/bin/g++ -DDEBUG_4GB_CHECK -DUSEHELGRIND=1"""
4531,,,,http://crash-stats.mozilla.com/report/index/32613265-8edd-47c9-916e-01e2e2100124
4532,,,,regexp:               15.1ms +/- 9.6%
4533,,,,#18 0x3bd6a1d8 in NPP_SetWindow ()
4534,,,,at /moz/aboutstartup3/js/src/jsinterp.cpp:661
4535,,,,looks good to me
4536,,,,This would be best behavior in my opinion:
4537,,,,Confirmed it's been fixed by the first patch landed in bug 1254142. I've verified locally.
4538,,,,"Tp4_xres on linux 32 is in bytes, so it goes from ~700 bytes to ~2000 bytes. For comparison Tp4_xres on linux 64 is ~13 MB. I compared a build with and without 130078 (not based on the same revision, but fairly close) on linux 64 and the build with 130078 was 1MB smaller. That was only one run, so I don't know if that's enough to see whats going on."
4539,,,,http://tinderbox.mozilla.org/showlog.cgi?log=TraceMonkey/1272296605.1272298564.4470.gz
4540,,,,Example JSFiddle: http://jsfiddle.net/M9uh2/
4541,,,,"The install-_tests target (with everything from TEST_HARNESS_FILES in it), will be run during the build without --no-remove. Touching a test manifest is enough to trigger this, so I think incremental builds will be ok."
4542,,,,"My cache is set to 50000 KB, ""when the page is out of date""."
4543,,,,"13:05:45 INFO - web-platform-tests CT,,"
4544,,,,[String changes made]:
4545,,,,the branch so it's a recent regression. It is also likely to be cross platform
4546,,,,<script>
4547,,,,- the new plugin instance is opened in new child process (when dom.ipc.processCount is set > 1) -- it's expected to load jsplugins into single process. URL to try http://areweflashyet.com/shumway/examples/all.html
4548,,,,nsCSSFrameConstructor::ContentStatesChanged(nsCSSFrameConstructor * const
4549,,,,Preferences ▸ Content ▸ Advanced... (Default Character Encoding:)
4550,,,,auto send his tokens.  This is basically the model Microsoft has used to keep
4551,,,,GetResource now takes the requesting channel and a callback. I also added a test that it rejects channels with a null loadInfo.
4552,,,,5. Press home again.
4553,,,,print.tmp.printerfeatures.brno1-0th-cafe.colorspace.count: 1
4554,,,,"It has not been, and is not now, gone from latest trunk builds, either for Windows or Linux OS builds of Firefox, and it exists in release and latest development builds of SeaMonkey as well."
4555,,,,mainCRTStartup() line 338 + 17 bytes
4556,,,,Fixed on branch.
4557,,,,"Order any item, proceed to checkout, and to go the shipping address page."
4558,,,,break;
4559,,,,"Documentation has been added. There are a few tweaks that will happen to add links to blog posts Paul is working on, but it's essentially done."
4560,,,,"label=""&ircCmd.label;"""
4561,,,,and mSuperWin is null.
4562,,,,"Response.AddHeader ""Content-Disposition"", ""attachment; filename="" & fileName"
4563,,,,is this still an issue ?
4564,,,,"1>xpcomglue_s.lib(nsVersionComparator.obj) : error LNK2019: unresolved external symbol __imp__moz_strdup referenced in function ""int __cdecl NS_CompareVersions(char const *,char const *)"" (?NS_CompareVersions@@YAHPBD0@Z)"
4565,,,,Putting loads of text in an iframe with designmode enabled causes Firefox to use
4566,,,,"It isn't clear to me.  The crashes in those bugs I linked were fairly common, but I can't see anything on crash-stats that looks like it.  But as 635480 shows, the top frame could be anything.  I think the most noticeable thing to find would be a crash with nsXPCWrappedJS::cycleCollection::Traverse anywhere on the stack, or probably even just in the second frame.  I'm not sure how one would go about doing that."
4567,,,,"Most likely the ""."" is transmited for DNS. It was when I tested DNS for"
4568,,,,"Some of these implementations are logical applications of multiple, existing"
4569,,,,CTRL+B is displayed as bookmark sidebar short cut. And it does work. Now we have
4570,,,,4. Reload the tweet
4571,,,,Remember this bug is linux only.
4572,,,,2% or so is newResolve on the document.links when getting array props.
4573,,,,ac_add_options --enable-default-toolkit=cairo-windows
4574,,,,10:46:21 INFO - --DOMWINDOW == 54 (0x75cc1200) [pid = 6297] [serial = 1890] [outer = (nil)] [url = http://example.com/browser/browser/base/content/test/general/browser_registerProtocolHandler_notification.html]
4575,,,,"- Remove the ""Delete Simulator"" option?"
4576,,,,0) run adb logcat | grep Console
4577,,,,cause the same effect. But <I> and <B> tags alone will also trigger the bug. See
4578,,,,#19 0x00007f877e7e9252 in ?? () from /usr/lib/xulrunner-1.9.0.11/libxul.so
4579,,,,GdkWMDecoration.
4580,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/c2b5b91bcbac
4581,,,,"Jon, you were looking at these recently, I think?"
4582,,,,"Hi there,"
4583,,,,::: gfx/layers/Layers.cpp
4584,,,,https://hg.mozilla.org/mozilla-central/rev/2cec08a1b933
4585,,,,Steps to Reproduce:
4586,,,,nsWindow::ProcessMessage
4587,,,,"Ehilà! Lo sapete che su http://www.danceitalia.it/canzoni-di-natale-italiano-inglese/ si possono trovare le migliori canzoni di natale? Dato che stiamo entrando nel periodo natalizio, vi consiglio di farvi una bella playlist seguendo le canzoni elencate in questo fantastico articolo! Buon Natale!"
4588,,,,"PRODUCT_VERSION=""10.1"" FILE_DESCRIPTION=""Macromedia Shockwave for Director"
4589,,,,The problem is that the combobox frame positions the pop-up view in its
4590,,,,"Sorry, I don't have any idea what's going on here. You can try inserting some extra debug prints into symbolstore.py, maybe that will help reveal what's getting stuck."
4591,,,,Nobody       </td>
4592,,,,"Error: uncaught exception: [Exception... ""Component returned failure code: 0x80570016 (NS_ERROR_XPC_GS_RETURNED_FAILURE) [nsIJSCID.getService]""  nsresult: ""0x80570016 (NS_ERROR_XPC_GS_RETURNED_FAILURE)""  location: ""JS frame :: chrome://dummytest/content/dummyTest.js :: anonymous :: line 7""  data: no]"
4593,,,,display the content of text/html objects properly).
4594,,,,This will cause the Firefox UI to freeze. Keyboard shortcuts are possible (like open tab or close tab) but no action can be taken using mouse. This can also be reproduced while doing some other user activity (but I've not tested any other).
4595,,,,-----------------------------------------------------------------
4596,,,,6)  No need to reinvent nsICSSStyleRule::GetCssText.
4597,,,,media.gmp-eme-adobe.lastUpdate	1453920644
4598,,,,.QueryInterface(Components.interfaces.nsICookieManager);
4599,,,,"pnsIPrintSettings->SetHeaderStrRight(_T(""""));"
4600,,,,order to have i18n-safe paths stored in preferences.
4601,,,,"2. Enable Passcode Lock, select a code and press create button"
4602,,,,1 	mozjs.dll 	js::RunScript 	js/src/jsinterp.cpp:637
4603,,,,with( <x/> ) {
4604,,,,reassign back to bstell
4605,,,,"""NSSUTIL"": {"
4606,,,,https://bugzilla.mozilla.org/attachment.cgi?id=191095&action=diff#mozilla/content/events/src/nsEventListenerManager.cpp_sec7
4607,,,,"Talked to :garndt on IRC about this. So, for debugging this particular issue, you could either try using the interactive feature offered by taskcluster or running the docker task locally."
4608,,,,We always use a fresh profile and also a fresh installation directory. Update checks in the background are disabled by default and we don't manually check that earlier as when the test starts. There is only a restart of the browser at the beginning so that we can get the update log enabled.
4609,,,,#23 0xfccfd838 in PresShell::~PresShell ()
4610,,,,BuildID 20130201070201
4611,,,,"The problem is, textarea uses an html:textarea whereas textfield uses"
4612,,,,01-04 21:11:54.079 I/bte_conf( 6614): bte_load_ble_conf file >/etc/bluetooth/ble_stack.conf< not found
4613,,,,I'm not sure this is a desirable UX. Let me share two scenarios:
4614,,,,01249e70 02597b60 0068c3c0 02597b60 01248448 00000000 0085f510 0068c3d8 6020c972
4615,,,,Expected Results:
4616,,,,"Finally, I don't see any code that actually uses the Cache object that is requested from CacheStorage here.  You need to use Cache::Put() and Cache::Match() to store and retrieve scripts from the cache."
4617,,,,Check the return value
4618,,,,};
4619,,,,Please read also this: http://kb.mozillazine.org/Firefox_hangs
4620,,,,"Expectations: Inspector should open, like in DevEdition, for example"
4621,,,,"Froyo let's you debug on unrooted devices, though to enable that we need to add android:debuggable=""true"" to the manifest."
4622,,,,Windows 98 works in Win2k and newer.
4623,,,,Bulk move of all Necko (to be deleted component) bugs to new Networking
4624,,,,"are corrupted, you'e going blame Mozilla for this even though the"
4625,,,,"WARNING: not supported for views, file nsScrollPortView.cpp, line 98"
4626,,,,"Accept-Language: en-US,en;q=0.5"
4627,,,,And now I also prevent uninstalling apps that don't have the devtools flag as well!
4628,,,,"Note that this way you can also get a duplicate set of controls, if after step #3 you select ""Show Controls"". Then you'll get the video controls displayed under the YouTube controls."
4629,,,,I agree with Gavin
4630,,,,"#10 0x03084729 in PresShell::Paint (this=0x127b400, aView=0x1033f5d0, aRenderingContext=0x8f79090, aDirtyRegion=@0xbfff77fc) at /Users/bzbarsky/mozilla/debug/mozilla/layout/base/nsPresShell.cpp:5420"
4631,,,,::: dom/base/test/referrer_testserver.sjs
4632,,,,Build ID: 20111104165243
4633,,,,09:58:58     INFO -  XREMain::XRE_mainRun() [toolkit/xre/nsAppRunner.cpp:4123]
4634,,,,The bug is that we call th_decode_alloc before we perform the max frame size checks.  Patch coming up.
4635,,,,which actually changes the files that appear in the stack trace.
4636,,,,new bug with appropriate reports.
4637,,,,"From the comments I gather the only problems in the wild are content-lengths shorter than appropriate, so it'd be OK to consider responses shorter than the content-length erroneous."
4638,,,,"Safari and Chrome don’t dispatch the ""keypress"" event for the ESC key. Hence our only two candidates are ""keydown"" and ""keyup"", and we already ruled out ""keyup"". So keydown it is."
4639,,,,See also https://code.google.com/p/chromium/issues/detail?id=350104
4640,,,,PS: If you have concerns about pref locking for corporate environs
4641,,,,"PresShell::DoReflow(nsIFrame *,bool) (in xul.dll)"
4642,,,,"Therefore, this remains a how many tests failed and is that within the range of what has been deemed acceptable in the past as long as the test does not result in a crash."
4643,,,,"page (several hundred times I think...I like lizards bu this is ridiculous :),"
4644,,,,Review request updated; see interdiff: https://reviewboard.mozilla.org/r/75372/diff/1-2/
4645,,,,"Dont worry about Typeanalyzer, it's bogus. It's removed and rewritten in my queue -- will post patch tomorrow"
4646,,,,21:00:08     INFO -  Crash dump filename: /tmp/tmpMFCK4F/7b33c575-7efa-7535-4b19ebff-48749fde.dmp
4647,,,,view the material.
4648,,,,The original part 10 calls SetNonexistentProperty in that case.
4649,,,,Gaia: 0ce948e378cab7ed3db20231281dd7ca2eb99779
4650,,,,Expected results:
4651,,,,Steps to Reproduce:
4652,,,,Reproducible: Always
4653,,,,(366490)	URL: http://www.haroldandrews.com
4654,,,,if (isGecko)
4655,,,,"top of the page. I don't know if it is relates to Bug 32191, but I can tell you"
4656,,,,I see a single crash with 42 when it was in nightly. I guess this version is indeed affected (and will probably come back in 42 beta if we don't take the patch).
4657,,,,* Reproduction steps:
4658,,,,https://www.dropbox.com/sh/gn7qomol29ezppj/h3oHj8AjhG
4659,,,,::: js/src/tests/ecma_6/Array/fill.js
4660,,,,"takes a child frame; when the reflow reason is `incremental', the ctor finds the"
4661,,,,Server IN: imap.aol.com
4662,,,,Build-ID        20150301160222
4663,,,,"However, when i do it with Mozilla,"
4664,,,,Reproducible: Always
4665,,,,"Adding Clint for review.  Clint, can you please take a look at the SpecialPowers changes?"
4666,,,,"yes, it's just common history.  Unfortunately raw SQLite queries are always the wrong way to write to a Firefox database. 99% of the times they cause corruption."
4667,,,,Performance measurements show that the biggest source of perf regression between MTA and STA communication is the cost of blocking the RPC background thread while waiting on the main thread to execute.
4668,,,,Looking at the all-patches...
4669,,,,"I did raise it to the WG on www-style, got no objections, one strong approval. I also raised it in a telcon (but can't find the minutes :( ) and I remember it being approved there too."
4670,,,,I think you should change the name of HUDController to CommandController. Looks good. Are these the tests that really taxed you? are they working ok?
4671,,,,width=15></TD></TR>
4672,,,,is now limited to WebFree and any other http1.1broken proxies).  I have WebFree
4673,,,,User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:26.0) Gecko/20100101 Firefox/26.0 (Beta/Release)
4674,,,,PS. It does had the description of the bug 855420. I will be verifying this later :P
4675,,,,4 - You should crash.
4676,,,,"evalcx(""x=1"", this);"
4677,,,,"If width and/or hight is omitted, flash content is displayed with <embed> but not with <object>"
4678,,,,"The role of unlink is to remove strong references, and clearing week references can be done in a single place in the destructor."
4679,,,,"my apologies that the script isn't shorter, can't figure what's redundant :-("
4680,,,,"Sometimes, I use nsRefPtr to manage the lifetime of an object, but I want to express that in some part of the code, that object should not be modified (in the sense that non-const methods should not be called on it)."
4681,,,,"or even better as the shorter ""Copy CSS path"" that Google Chrome has."
4682,,,,"<script type=""text/javascript"">"
4683,,,,* Finds an element identified by the xpath expression. Expressions _must_
4684,,,,with the Growl people and let them know about this bug.
4685,,,,did not test 0.9.7 on my clean basic (Ghost-image) configuration yet.
4686,,,,"Not sure if I understand this, can you please re-check the new patch?"
4687,,,,1. Launch Browser
4688,,,,major things wrong that I haven't got the time (exams!) to raise a report for
4689,,,,"eval(""function test(){throw new Error('only webkit knows what function throw me');}; test();"");"
4690,,,,Atoms are reference counted. You're calling nsIContent::GetTag() without
4691,,,,"lexobj.writetab(lextab,outputdir)"
4692,,,,"hit back button, let page redisplay"
4693,,,,Mike M.
4694,,,,- I had to tweak the interface for CompileOptions(...) a bit as cx->findVersion() crashes if the top frame is asm.js code.
4695,,,,Browser-side URLs are mainly gmail; I've also seen facebook and this page http://attivissimo.blogspot.com/2010/04/linvasione-dei-pixel.html .  I can't reproduce on x86-64 with flash r42 or r45.
4696,,,,Expected Results:
4697,,,,I *think* so. The danger would be that the return value would be an extremely hot potato.
4698,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/d4518f89e75a
4699,,,,"does not move. Further, I can still type links into the url-bar, though neither"
4700,,,,Mark as verified as WorksForMe.
4701,,,,User-Agent:       Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9b4) Gecko/2008030800 SUSE/2.9.94-4.2 Firefox/3.0b4
4702,,,,2. write a post or find a post and leave a comment
4703,,,,updated commit.
4704,,,,Batch edit: Bugs marked status-b2g18: affected after 2/13 branching of v1.0.1 are now also status-b2g18-v1.0.1: affected
4705,,,,3.when you restart firefox it just closes by itself
4706,,,,"* open 3 or 4 tabs and right click one of them, select ""Close other tabs"""
4707,,,,reproduction information if you have it.
4708,,,,https://github.com/wanderview/gaia/commit/8a172fc2153e00ef92a6a34e20f1fae720ca08f1
4709,,,,become empty or the icons will be overlapping and stacked in a vertical column.
4710,,,,Marek
4711,,,,Reproducible: Always
4712,,,,print.tmp.printerfeatures.tiskatko.supports_jobtitle_change: false
4713,,,,"03dafcc0 00f25532 xpc3250!mozJSComponentLoader::GlobalForLocation(class nsILocalFile * aComponent = 0x04285c18, struct JSObject ** aGlobal = 0x04285dc4, char ** aLocation = 0x04285dc8)+0x4e [d:\mozilla\mozilla_source\mozilla\js\src\xpconnect\loader\mozjscomponentloader.cpp @ 1041]"
4714,,,,Steps to Reproduce:
4715,,,,Bookmarks menu should appear
4716,,,,Additional Information: The same problem exists for other password dialogues
4717,,,,"Any updates, Morris? Looks like this test is still pretty crash-happy on OSX."
4718,,,,"namespace that scripts run in, the same is not true for nsIContent. So if there"
4719,,,,2) Larger buffer may be allocated than the actual key length (memory
4720,,,,r=jag
4721,,,,http://lxr.mozilla.org/seamonkey/source/uriloader/base/nsURILoader.cpp#252
4722,,,,Gaia: ca022f811bcbbda0f89086094a9e92bb220fea18
4723,,,,I noticed no delay at all in these use cases.
4724,,,,We can probably add more padding just for gtk2 to fix the first issue. The second issue.. I haven't been able to reproduce. Clicking on the edges of the buttons generally does not seem to give me the dropdown.
4725,,,,"There's no such thing as ""Manual SSL"", what they appear to mean is a way to tell"
4726,,,,"Dropdown menu shows nothing, I cannot change the settings by clicking it."
4727,,,,Expected Results:
4728,,,,(Please see http://www.freedesktop.org/standards/clipboards.txt
4729,,,,"Tab animations are almost surely going to be backed out this or next week, so this section will probably be removed for a while, but it will be needed when animations re-land. :P"
4730,,,,return (prod + (prod >> 8)) >> 8;
4731,,,,"AfxWndProc(HWND__ * 0x035204e8, unsigned int 2, unsigned int 0, long 0) line 368"
4732,,,,INFO | automation.py | Application ran for: 0:04:47.460599
4733,,,,"BTW, I observed that the javascript: URL produces an empty JavaScript error if"
4734,,,,3314                         goto out;
4735,,,,3 - Configure as postpaid and close settings*
4736,,,,Gaia: 1ede2666f1e6c1b3fd3b282011caf0cbc59544b0
4737,,,,https://hg.mozilla.org/integration/mozilla-inbound/rev/d4debc189f17
4738,,,,Connection: upgrade
4739,,,,Please give me another day to get some of Rick's time on this. I'll update the
4740,,,,nsStyleDisplay::nsStyleDisplay(const nsStyleDisplay& aSource)
4741,,,,Gaia   62a84888f1c10556af8fbbd50e126bb1afe96276
4742,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20130612 Firefox/24.0 ID:20130612031138
4743,,,,req.onsuccess = function() {
4744,,,,Expected Results:
4745,,,,Tested 6-26-06-0.9.2 Win32 build.
4746,,,,For details type `warranty'.
4747,,,,Current Volume:
4748,,,,Gen-san:
4749,,,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0a1) Gecko/20110811 Firefox/8.0a1 ID:20110811142310
4750,,,,live in that world because every now and then they overflow due to
4751,,,,"Hello,"
4752,,,,10 	xul.dll 	nsTimerImpl::Fire 	xpcom/threads/nsTimerImpl.cpp:428
4753,,,,Not exactly a core layout issue.  This is how the XUL box model works; it's up
4754,,,,"I have never seen this problem Jan, except when Firefox is hanging, but in that case the Windows close button on the top right won't work either."
4755,,,,I realize you just moved comments for the topic #defines (now gone) up into the big
4756,,,,The entire patch was refactored. Small fixes here and there.
4757,,,,"if (this.parentNode.editable && obj.value != ""twisty"")"
4758,,,,"Moved the norestorefocus attribute, rewrote the non-looping loop, added _onCapturingKeyPress and moved the keypress listener removal to when the popup closes."
4759,,,,"This is a job for an extension (which already exists), not as a built-in part of the browser."
4760,,,,"Tip: eventually all security-group bugs become public. If you want your attachments to stay private permanently (as is the case here), you can mark them as ""private"" when you attach them, or afterwards. I have marked all your attachments and Dan's comment that lists the contents of a certificate as private, and I'm reopening the bug."
4761,,,,Awaiting assignment to sustaining engineering.
4762,,,,new revision: 1.410; previous revision: 1.409
4763,,,,There are two issues here:
4764,,,,Customize your search:
4765,,,,"What is the right approach for this contributor? Should they track down the correct upstream repo, and submit the pull-request directly against it?"
4766,,,,This is the code where the RtpRtcpModule demands to get called every 5ms:
4767,,,,36
4768,,,,};
4769,,,,"However, the typeInference field on ContextOptions is currently only used to initialize the inferenceEnabled field on TypeZone when it is first initialized. In other words, if a chrome and content compartment share zones, the inferenceEnabled flag is set to the typeInference flag of whatever context we use when the first compartment was created. If the content compartment is created first, type inference must be enabled for chrome. Conversely, if the chrome compartment is created first, type inference is disabled for content."
4770,,,,"xul.dll!mozilla::EventDispatcher::DispatchDOMEvent(nsISupports * aTarget, mozilla::WidgetEvent * aEvent, nsIDOMEvent * aDOMEvent, nsPresContext * aPresContext, nsEventStatus * aEventStatus) Line 698	C++"
4771,,,,E/GeckoConsole(  468): Content JS LOG at app://system.gaiamobile.org/js/sound_manager.js:35 in anonymous: normal =========
4772,,,,I suspect the signature change is due to a software upgrade or configuration change
4773,,,,browser.cache.disk.smart_size.first_run: false
4774,,,,does www.nokia.de! If I click on the Flash-Tour within the product information
4775,,,,"This bug is too general, and you should generally file a seperate bug for each issue. Instead, please ask for assistance on the Mozillazine forum (http://forums.mozillazine.org/) before filing a bug. Also, please don't include entire documents in the bug except as attachments. For instance, scriptability bugs in each browser. Bugs on the individual issues have already been reported."
4776,,,,"Firefox still displays PDFs while HWA is turned off, does that mean it wasn't turned off properly? I will restart my computer and try again."
4777,,,,Just a note:  I don't want these using bitfields because I'm hoping to make a bunch of the code that gets/sets them be table-driven.  That will require dealing with pointers and offsets to these members.
4778,,,,1. Visit url http://en-us.www.mozilla.com/en-US/firefox/3.0b1/whatsnew/
4779,,,,Reproducible: Always
4780,,,,I think this should be (ex if ex instanceof Ci.nsIException && ex.result == Cr.NS_ERROR_NOT_AVAILABLE). It's too bad there isn't a helper for this sort of check.
4781,,,,http://tinderbox.mozilla.org/showlog.cgi?log=TraceMonkey/1294775968.1294777901.15575.gz
4782,,,,"Technically the window hasn't resized, but since everything inside the window is"
4783,,,,Surprising this doesn't require Rooted.  Or does it?
4784,,,,Agreed - looks like this'll be first resolved in FF20.
4785,,,,/* same display but when you copy and paste in editor you have now :
4786,,,,"So it looks to me like we should just add support for the --testing-modules-dir to reftest, like there is for xpcshell and mochitest, and then httpd.js doesn't even need to be an xpcom component at all anymore."
4787,,,,eventTypes = [
4788,,,,4411: sourceBuffer.buffered.start(0) = 0.0326
4789,,,,Indentation.
4790,,,,I agree with Tim that the right fix here is bug 1034001 (and probably some followup work that will be needed after that). But that won't happen for 2.0 or even 2.1.
4791,,,,"Basically you need a sync-ed device with your gaia tree. You need either a gaia + system-on-device from before that bug, or from after that bug, but the perf framework from after the bug doesn't work with a system app from before the bug."
4792,,,,mozilla/browser/themes/winstripe/browser/places/places.css 1.10
4793,,,,This patch adds the CSS3 cursors and also cleans up the naming
4794,,,,"Warning 829: ""TestXPTCInvoke.cpp"", line 765 # Implicit conversion of string lite"
4795,,,,5/5
4796,,,,This is not just an Android platform issue. With Ubuntu 14.10
4797,,,,2. Open second web page in a new tab
4798,,,,"Windows Media Video Decoder,0x00800000,1,1,wmvds32.ax,8.00.0000.4487"
4799,,,,Steps to Reproduce:
4800,,,,this problem in the latest version of the product (see below for how to obtain a
4801,,,,What the hell is this RESOLVED REMIND crap?  amusil marked it as a P1 for 5.0 and
4802,,,,"Yahoo has set the page so when it's finally loaded, the input focus is set to"
