ID,Mika,Fabio,Disagreement,Text
1023,1,1,FALSE,So on API Server you have a certificate which should be signed by some authority
1024,1,1,FALSE,"if I use emptyDir, it works"
1025,1,1,FALSE,"kdockery, debian/sid has a 1.7.7 package, (we might see to continue to package it later, or not), I'm mostly trying to get things running for now, figure out how it works"
1026,2,2,FALSE,faas-netesd-85895cbddc-qschn 1/1 Running 0 48m
1027,1,1,FALSE,"being specific, if i am running few pods with simple just index.html on nginx with medium traffic....around 1core, 2-3gb is fine- each node...two node cluster lets say."
1028,1,1,FALSE,"so ideally, it shudnt run /apps/mst/deployments/scripts/app_deploy.sh, but I dont even know if it is because of that..."
1029,1,1,FALSE,just get rid of it!
1030,1,1,FALSE,our own VMs
1031,2,2,FALSE,HTTP/1.1 200 0.97 secs: 49945 bytes ==> GET /
1032,1,1,FALSE,"Does the Ingress hostname match the cert? If not, nginx won't use the cert."
1033,1,1,FALSE,"@bharath You want to set up a Kubernetes cluster on Windows, or just the kubectl client?"
1034,1,1,FALSE,how much is resource hungry master node on-prem? i am on gc and that abstracts...like min spec you would suggest...let's not go application resource usage
1035,1,1,FALSE,@U7JTRT5QS check your kubeconfig file
1036,1,1,FALSE,wow
1037,1,1,FALSE,awww yeah
1038,2,2,FALSE,user root;
1039,2,2,FALSE,hostPath:
1040,2,2,FALSE,preferences: {}
1041,2,2,FALSE,gcloud auth activate-service-account --key-file ${PWD}/client-secret.json || die unable to authenticate service account for gcloud
1042,1,1,FALSE,"kdockery, let me see"
1043,2,2,FALSE,Oct 26 16:42:20 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:20.045128 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54072: remote error: tls: bad certificate
1044,1,1,FALSE,and you don't have the CA.PEM
1045,1,1,FALSE,What cloud platform do you want to use @U7KQ9SBPF
1046,2,2,FALSE,--volume-plugin-dir=/etc/kubernetes/volumeplugins \
1047,1,1,FALSE,I use a Slack bot deployed as a pod. This will report when the pod changes state from Ready to X
1048,1,1,FALSE,btw great job on this article @U7KM8RVMG https://www.linkedin.com/pulse/automating-docker-container-deployment-github-travis-ci-mike-sparr/
1049,2,2,FALSE,~/dev/brickblock.io $kubectl -n prod exec -t reverse-proxy-prod-nginx-ingress-controller-2327356158-k8srn '/bin/ls /ingress-controller/ssl'
1050,1,1,FALSE,I need them to pull and start a fresh new one each time one container exits - Do you mean pull new image?
1051,1,1,FALSE,@tamal thanks. this might be what i was looking for
1052,1,1,FALSE,is there a way to avoid it in the future?
1053,1,1,FALSE,and a login app i wrote
1054,1,1,FALSE,Can you confirm you have any pv claims created?
1055,2,2,FALSE,kubectl logs -p <pod>?
1056,1,1,FALSE,is it possible to mount a container image as a read only volume?
1057,1,1,FALSE,actually i use OIDC and refresh tokens but that is out of the scope of what ur asking so i removed those parts from the config i pasted
1058,1,2,TRUE,then kubectl delete configmap example-redis-config
1059,1,1,FALSE,cluster dns is for? I'm sure I'll need that at some point but is it really the issue here?
1060,1,1,FALSE,Yes you can do with changing PVC
1061,1,1,FALSE,ahaha this stuff always takes its time
1062,2,2,FALSE,mountPath: /tmp/extra-hosts
1063,1,1,FALSE,Do you know when kubernetes stop sending traffic to a pod when the pod is being deleted ?
1064,1,1,FALSE,@walteraa you probably have to enable bactch/v1beta1 in your cluster
1065,1,1,FALSE,"Well, basic idea is that you have centralized logging where you can look over them and search"
1066,2,2,FALSE,ingress.kubernetes.io/rewrite-target: /
1067,2,2,FALSE,rewrite /.*\.(jpg|js$|css|html|png|bmp|gif) / break;
1068,2,2,FALSE,kind: Service apiVersion: v1 metadata: name: influxdb spec: type: NodePort ports: - port: 8086 nodePort: 30000 selector: name: influxdb
1069,1,1,FALSE,do you really have nodes with 120m of memory?
1070,1,1,FALSE,isn't it easier just to change the script so that the container is killed instead of being stopped (maybe by killing the entrypoint process) so that k8s will automatically spawn a fresh container? sorry if I've misunderstood your requirement
1071,1,1,FALSE,"@liggitt Any suggestion/workaround on this? https://kubernetes.slack.com/archives/C09NXKJKA/p1509028224000370 So, it seems like defining a new ClusterRole that limits to CRUD on namespaces only should be able to achieve what I need in the existing model, right?"
1072,1,1,FALSE,"one more thing, its been 15 minutes since the status of the pod is ContainerCreating"
1073,2,2,FALSE,root 612 0.0 0.8 199800 8204 ? Sl 16:59 0:00 ./price-project
1074,1,1,FALSE,disable swap
1075,2,2,FALSE,httpGet:
1076,1,1,FALSE,"that was my first thought, too!"
1077,1,1,FALSE,The endpoint for the service should be <pod_ip>:5000. The pod being the one that starts with foo-test-dpl-.
1078,1,1,FALSE,unfortunately I'm in AWS
1079,1,1,FALSE,happy to be of service..
1080,1,1,FALSE,"@liggetm so, with that in mind, it sounds like limiting user access per-namespace isn't really possible? Within-namespace makes sense with RoleBinding, but we're also trying to limit our internal service account to only CRUD Roles and RoleBindings for a specific subset of namespaces. Will gladly contribute docs/examples for this once we get it working."
1081,1,1,FALSE,Do you have a livenessProbe or some other kind of external health check (ELB?) that might be sending a Host header that's not in your nginx configuration?
1082,1,1,FALSE,"yep, if not, i will open a feature request. Let me try ishtio. thanks"
1083,1,1,FALSE,"im pretty sure all ipvs calls are done using netlink, so it shouldn't require module paths, as everything should be self-contained in the go binary."
1084,2,2,FALSE,"[{ op: remove, path: /spec/rules/{{ index }} }]"
1085,1,1,FALSE,depends on what you need to do. are u on cloud?
1086,2,2,FALSE,preStop:
1087,1,1,FALSE,"no, they are cluster-scoped objects"
1088,1,1,FALSE,"@U7PGUCT7E: v1beta2 is a kubernetes v1.8 thing, which version of kubernetes are you using?"
1089,1,1,FALSE,"but using the above one, elasticsearch gives me the following error: java.nio.file.AccessDeniedException: /data/nodes"
1090,2,2,FALSE,creationTimestamp: null
1091,1,1,FALSE,"kdockery, I'll try with nginx"
1092,1,1,FALSE,yea quotas are a step above me too from what my work entails...that's what I mean though I can't even see the pod to find out what namespace it's in because the pod doesn't even come to life and the statefulset is apparently already created but no where to be found
1093,1,1,FALSE,"Over my dead body, i order packages to work so i cn take them home with me at the end of the day"
1094,1,1,FALSE,the certificate-authority is optional but you have to skip ssl checks if you don't use it
1095,1,1,FALSE,@weaseal Thanks
1096,1,1,FALSE,that kind of global configuration goes against kubernetes' paradigm
1097,1,1,FALSE,Help pls with k8s 1.8.0 failed to start api server as below:
1098,2,2,FALSE,$PATH
1099,1,1,FALSE,I cant rule out rate limit. Do you happen to know if Lets Encrypt is rate limit increase willing?
1100,1,1,FALSE,@ekarlso a subPath may work for you. Check out this thread: https://stackoverflow.com/questions/33415913/whats-the-best-way-to-share-mount-one-file-into-a-pod
1101,1,1,FALSE,swapoff won't output anything if it succeeds IIRC
1102,1,1,FALSE,yea stick with apply
1103,1,1,FALSE,"Hm, so I discovered the problem. ES can only write to folders that has admin permission. When I changed from root to admin, I could create the logs in the folder"
1104,1,1,FALSE,my current config (old) is spawning multiple workers for nginx and php
1105,1,1,FALSE,what image is that?
1106,1,1,FALSE,"nope, I thought it may be fine since I just have one node/master on the same VM"
1107,1,1,FALSE,"Ah, try the exec command again"
1108,1,1,FALSE,I'm not clear about when a service stops sending traffic to a pod when the pod is being deleted
1109,1,1,FALSE,"Yes, I could mount the docker socket. That's super overkill"
1110,1,1,FALSE,wait nevermind.. my clusterrolebinding I have works... I was running into an issue before it was set
1111,1,1,FALSE,yep. is there anykubernetes way or I should run new relic daemon on all pods i.e. configure on docker image?
1112,1,1,FALSE,tl;dr an easier way to handle them besides --namespace=blah or --all-namespaces
1113,1,1,FALSE,@smerrill do I need to do anything special when installing flannel or do I just roll with:
1114,2,2,FALSE,https://kubernetes.io/docs/concepts/configuration/taint-and-toleration/
1115,1,1,FALSE,"i mean, 'm no expert, but /bin/sh is asking a shell for no apparent purpose"
1116,1,1,FALSE,ingress traffic is traffic that is external to the cluster
1117,1,1,FALSE,"Anyone have an example of what a websocket _backend_ service might look like for the nginx ingress controller? All I can find are examples of the Ingress resource itself, but I want to see the definition of the service referenced by serviceName."
1118,1,1,FALSE,via foo.bar.com only we expose traffic right carldanley
1119,1,1,FALSE,"so im running multiple postgres containers, on different machines in a master/slave configuration - with fleet I used to just be able to submit a new template file, then restart them manually to make sure the master came up first"
1120,1,1,FALSE,I can use kubectl great but i cannot proxy at all
1121,2,1,TRUE,https://kubernetes.io/docs/getting-started-guides/windows/
1122,2,2,FALSE,root 524 0.0 0.3 18200 3104 ? Ss 16:58 0:00 /bin/bash
1123,1,1,FALSE,"Oh so, how can I get my node ip?"
1124,1,1,FALSE,That moment you wake up at 4.55AM to see a Slack alert on your phone of pods crashing left right and centre. What a great Friday Morning.
1125,2,2,FALSE,$ kubectl get pods --all-namespaces |grep busybox
1126,1,1,FALSE,@kyrias Are you around? I am trying to understand this issue https://github.com/kubernetes/kubernetes/issues/52266 and looking to fix it
1127,2,2,FALSE,ingress.kubernetes.io/session-cookie-name: blah
1128,1,1,FALSE,"i do everything on the cluster, helm sets up environments and i've got bi-directional sync to all the containers i'm working on"
1129,1,1,FALSE,take a look at this too: https://www.telepresence.io/
1130,1,1,FALSE,then I don't see how not to lose traffic ...
1131,1,1,FALSE,"That can sometimes happen if binary data gets sent to your terminal. Every once in awhile if you get disconnected from a server or pod it will happen, too."
1132,1,1,FALSE,I seem to be having trouble getting my route53 domain configuration to update after using kops to create a new cluster. Due to this I get timeout issues
1133,1,1,FALSE,no. all traffic will pass through the ingress-controller(s)
1134,2,2,FALSE,kubectl get svc nginx-svc -n test
1135,2,2,FALSE,- name: ELASTICSEARCH_HOST
1136,1,1,FALSE,"Yeah, I didn't think so. Thanks!"
1137,1,1,FALSE,@amulholland I agree with you.I did the Wifi test to understand if it was only an issue deriving from internet connectivity or not and it seems that when It's related to specific IP address on the Ethernet adapter
1138,2,2,FALSE,path: /var/lib/docker/containers
1139,1,1,FALSE,I guess those resource quotas are there to prevent this from happening
1140,2,2,FALSE,--kubeconfig=/etc/kubernetes/worker-kubeconfig.yaml \
1141,1,1,FALSE,it restarts just the failing container in the same pod.
1142,1,1,FALSE,"@rochesterinnyc Yes, I believe so"
1143,1,1,FALSE,Did it work ?
1144,2,2,FALSE,start=$(date +%s)
1145,1,1,FALSE,Can a pod access a configmap (mount a field as an environment variable for instance) if the configmap lives in a different namespace?
1146,2,2,FALSE,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.570503 1194 client.go:72] Connecting to docker on unix:///var/run/docker.sock
1147,1,1,FALSE,As a note on this; I just rebuilt it for the hell of it; and it does seem to be related to one of the configuration variables I was using. Not sure which one yet.. I essentially stripped out many variables just to see if that would fix it; and it did.. going to figure out which variable it was..
1148,1,1,FALSE,"np, thanks!"
1149,1,1,FALSE,depend on namespace i want use different host (domain). How can i achieve it? 1) Create separate YAML file for each namespace. 2) ConfigMaps? Is it possible? 3) Another method?
1150,2,2,FALSE,ingress.kubernetes.io/affinity: cookie
1151,1,1,FALSE,"[kubeadm] WARNING: kubeadm is in beta, please do not use it for production clusters."
1152,1,1,FALSE,@masteinhauser yayyyyy
1153,1,1,FALSE,@janst i'm getting an error:
1154,2,1,TRUE,labels:
1155,1,1,FALSE,"After changing the selector in the service you got an endpoint, but curl waits instead of returning. That's why I'm wondering if a) the app is running correctly or b) if it's actually serving on port 5000."
1156,2,2,FALSE,* kubectl config set-credentials kubelet --client-certificate=/srv/kubernetes/${HOSTNAME}.crt --client-key=/srv/kubernetes/${HOSTNAME}.key --embed-certs=true
1157,2,2,FALSE,Description=Docker Application Container Engine Documentation=https://docs.docker.com After=network-online.target firewalld.service Wants=network-online.target [Service] Type=notify ExecStart=/usr/bin/dockerd ExecReload=/bin/kill -s HUP $MAINPID LimitNOFILE=infinity LimitNPROC=infinity LimitCORE=infinity TimeoutStartSec=0 Delegate=yes KillMode=process Restart=on-failure StartLimitBurst=3 StartLimitInterval=60s [Install] WantedBy=multi-user.target
1158,1,1,FALSE,"mine were pdisks so they were defined specifically by their pdisk name, im assumine similar for pvcs as opposed to having it create new ones"
1159,2,2,FALSE,prometheus-operator git:(master) helm install --name kube-prometheus --namespace=monitoring helm/kube-prometheus
1160,1,1,FALSE,looks right
1161,2,2,FALSE,https://kubernetes.io/docs/concepts/workloads/controllers/cron-jobs/
1162,2,2,FALSE,minReadySeconds: 5
1163,2,1,TRUE,contexts:
1164,1,1,FALSE,"but thanks all, information k8s doesn't have ready solution for that helps a lot"
1165,1,1,FALSE,do u use ingress?
1166,1,1,FALSE,I'm not sure where to begin.
1167,2,2,FALSE,8h 8m 2 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 8
1168,1,1,FALSE,still they will be different deployments
1169,1,1,FALSE,oh that worked (annotating route). My desktop still had cookie cached. Tried it on my mobile and every refresh alternates pods.
1170,1,1,FALSE,simplest bit would be a makefile with sed s|@@DOMAIN@@|your_domain.here|g <ingress.yaml | kubectl apply -f /dev/stdin
1171,1,1,FALSE,"@tamal because deployment restarts the containers when they exit or fail, I need them to pull and start a fresh new one each time one container exits."
1172,1,1,FALSE,What is best approach for logging & monitoring in Kubernetes?
1173,1,1,FALSE,don't know. if nodes are deleted you should see pods pending. looks more like a bug... or maybe api not talking to etcd and so unable to respond in time.... really no idea
1174,1,1,FALSE,"everyone's env is namespaced (via. name, not k8s namespaces)"
1175,2,2,FALSE,# restartPolicy: OnFailure
1176,2,2,FALSE,* kubectl config set-credentials kubelet --certificate-authority=/path/to/ca.pem --token=xyz --embed-certs=true
1177,1,1,FALSE,command
1178,1,1,FALSE,"you'll have to post your deployment then, i don't have any good ideas"
1179,1,1,FALSE,"@U7JTRT5QS I did it on bare metal, not on GCP"
1180,2,1,TRUE,"1 service, 1 port"
1181,1,1,FALSE,"Yeah, but is real value gained from moving to Helm? Moving to charts doesnt seem that useful now that its all solved"
1182,2,1,TRUE,Type: ConfigMap
1183,1,1,FALSE,i would think
1184,2,2,FALSE,mountPath: /var/lib/docker/containers
1185,2,2,FALSE,- ReadWriteOnce
1186,2,2,FALSE,kubectl delete service -l app=guestbook
1187,2,2,FALSE,[root@kubemaster001 pki]# kubectl get ingress NAME HOSTS ADDRESS PORTS AGE sreactpoc * 80 1h [root@kubemaster001 pki]# kubectl describe ingress Name: sreactpoc Namespace: default Address: Default backend: default-http-backend:80 (<none>) Rules: Host Path Backends ---- ---- -------- * / nginxbuyflow:31565 (<none>) /api nginxbuyflow:31565 (<none>) Annotations: rewrite-target: / Events: <none>
1188,1,1,FALSE,"basically a hardcoded disk name, instead of making kubernetes create the volume for you"
1189,2,2,FALSE,as-user-extra: {}
1190,1,1,FALSE,all of the above
1191,1,1,FALSE,@parry I've downloaded the coreos ova for that platform
1192,1,1,FALSE,or is there no way to do something like docker run -v $PWD/foo:/foo bash 'cat /foo' ?
1193,1,1,FALSE,yha working for now
1194,1,1,FALSE,Its installation probably includes these plugins...
1195,1,1,FALSE,"yeah exactly, they're just disks you see in the UI that are hard coded to your deployment"
1196,1,1,FALSE,i've never used pvcs (i dont do any stateful in k8s anymore) so ymmv there
1197,1,1,FALSE,"Perfect, thanks for confirming. Yes, those are where I got the idea to do this for our internal use too. Thank you so very much!"
1198,2,1,TRUE,error: error validating nginxbuyflow-servicenewnodeport.yml: error validating data: field spec.ports[0].port for v1.ServicePort is required
1199,1,1,FALSE,rules:
1200,1,1,FALSE,"grampelberg, oh, no I was trying to create one"
1201,2,2,FALSE,"Body: [{Kind:gke,Price:2.35},{Kind:on-prem,Price:1.25}]"
1202,2,2,FALSE,name: hapi
1203,2,2,FALSE,f
1204,2,2,FALSE,https://coreos.com/kubernetes/docs/1.0.6/index.html maybe?
1205,1,1,FALSE,"Oh yes, thanks for correcting me @sleepybrett"
1206,2,2,FALSE,$
1207,1,1,FALSE,"@kwladyka I generally use multiple yaml files, looking forward to generating then with ksonnet"
1208,1,1,FALSE,Can podsecuritypolicy be declared by a localuser to only work in local namespaces? I doubt it but wondering for certain use cases.
1209,1,1,FALSE,"does anyone know why kubectl describe queries the events like /api/v1/namespaces/default/events?fieldSelector=involvedObject.uid=bc91cffd-b9d0-11e7-8525-2e6a5c70d9f0,involvedObject.name=nginx-1423793266-qvrqj,nvolvedObject.namespace=default and not just with the involvedObject.uid ?"
1210,1,1,FALSE,The cert is a wild card cert. The hostnames are setup dynamically by helm and are subdomains within that domain.
1211,1,1,FALSE,kubectl calls the api server defined in ~/.kube/config cluster -> server. You just need to force web traffic for that host through your VPN connection.
1212,1,1,FALSE,@foxie kubectl get events just show scaled down podname and scaled up pdname repeatedly without specifying a reason
1213,1,1,FALSE,Deployment = template for a pod. It cannot create two different pods
1214,1,1,FALSE,context is a concept that is client side kubectl only. it's a combination of user+cluster+namespace. it's useful if you are working switching around environments regularly.
1215,2,2,FALSE,worker_processes: 4
1216,1,1,FALSE,@smerrill Thanks smerrill
1217,2,1,TRUE,volumes:
1218,1,1,FALSE,you need to use and Ingress Controller
1219,2,2,FALSE,name: es-fluentd
1220,1,1,FALSE,Ok.
1221,2,2,FALSE,swapoff /dev/dm-0
1222,1,1,FALSE,"or linkerd, which comes with opentracing built in"
1223,1,1,FALSE,"is it possible to have deployments that are waiting on PVCs to not startup until the Volume is ready? some sort of readiness check for a volume. Its not a big issue, but just causes a lot of noise when spinning up pods with PVCs"
1224,1,1,FALSE,but?
1225,2,2,FALSE,https://medium.com/@mtreacher/writing-a-kubernetes-operator-a9b86f19bfb9
1226,1,1,FALSE,How I can clean this mess I mean all flanneld
1227,1,1,FALSE,I have a nginx pod and it's doing this:
1228,1,1,FALSE,hi all
1229,1,1,FALSE,Creating an ELB takes some time. And it takes additional time for that ELB to determine that the instances behind it are deemed healthy
1230,2,2,FALSE,kubectl version
1231,1,1,FALSE,usually HTTP whether it is working from the outside etc
1232,1,1,FALSE,I don't think there is anything that will fit your use-case as-is.
1233,1,1,FALSE,"I used your manifests to spin up a deployment and service. All I changed was the image to nginx, and the port to 80. Then I changed the port and targetPort of the service to 80. It works just fine."
1234,1,1,FALSE,"If I *delete* a pod, do(es) *service(s)* that send(s) *traffic* to said pod will *immediately stop forwarding traffic* to it ?"
1235,1,1,FALSE,disk usage?
1236,1,1,FALSE,"new to kubernetes, are there mechanisms that allow migration of a pod off a node to another node? ie if we are using EC2 ASGs and we know an instance is going to be scaled in, can we move anything running on that node before it is terminated"
1237,1,1,FALSE,"You can't speed up the time AWS takes to create the loadbalancer. There are health check settings in the load balancer itself that drive how long it takes to deem a backend instance as healthy, but I don't believe those settings are exposed in K8s annotations."
1238,1,1,FALSE,yes
1239,1,1,FALSE,does anyone know if support for PodPreset is continued in v1.8?
1240,2,1,TRUE,template:
1241,1,1,FALSE,thank you guys
1242,2,2,FALSE,kubectl get pod <name> -o yaml
1243,1,1,FALSE,@ekarlso This guide should contain what you need to do that: https://kubernetes.io/docs/tasks/configure-pod-container/configure-pod-configmap/ See the section titled Add ConfigMap data to a specific path in the Volume
1244,2,2,FALSE,Version v1.14.3-4-gee838f6
1245,1,1,FALSE,how is inter-node network setup? Flannel?
1246,2,1,TRUE,serviceAccountName:
1247,2,1,TRUE,command)
1248,2,2,FALSE,busybox 0/1 Error 1 9m
1249,1,1,FALSE,yea I think it's great!
1250,1,1,FALSE,bye all..
1251,1,1,FALSE,"My understanding is your cluster still requires an internet connection to function, but I could be wrong. Although I lost a node the other day when a fool in my office removed an ethernet cable from a staging node."
1252,1,1,FALSE,Is it possible to get multiple LoadBalancer type services to all configure and use a single loadbalancer in AWS?
1253,1,1,FALSE,NodePort will expose your port on every node within your cluster and it's limited with specific port range (default: 30000-32767) which makes it not the best solution.
1254,2,1,TRUE,"@mdavidsen exited 34 minutes ago, https://gist.github.com/anonymous/9a776baace59b2b11f5eb97010a8a2b4"
1255,1,1,FALSE,represent the data as bytes
1256,1,1,FALSE,in the events should be more details IMHO
1257,1,1,FALSE,I use ingress too.
1258,1,1,FALSE,aka unsecure self signed certs mess
1259,1,1,FALSE,ah thanks Mate
1260,2,2,FALSE,worker_connections 768;
1261,1,1,FALSE,"Hi, moving forward on the same issue, is it possible to use ingress.kubernetes.io/server-snippet: annotation on the Ingress to add a custom location to nginx controller??"
1262,1,1,FALSE,should work.
1263,1,1,FALSE,Weird. I think you have a DNS issue. That would explain the MissingClusterDNS Warning.
1264,1,1,FALSE,Thank you!
1265,1,1,FALSE,Has anyone had any luck bypassing istio for egress traffic? Its described here https://istio.io/docs/tasks/traffic-management/egress.html But I cannot get this to work. I understand you can create rules for http but I need TCP traffic and have been having trouble calling external services directly
1266,2,2,FALSE,kind: Ingress
1267,1,1,FALSE,Slack bot launched as a pod.
1268,1,1,FALSE,and it's probably 'systemd' not 'system'
1269,1,1,FALSE,@3molo What about sudo docker ps on the 'xxyy'?
1270,1,1,FALSE,@U7P7RBJEA are you quoting the port when you curl that? $ curl -l 10.10.10.222:5432
1271,1,1,FALSE,my previous question is for everyone if you know the answer
1272,2,2,FALSE,Oct 26 16:42:20 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:20.017921 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54070: remote error: tls: bad certificate
1273,2,2,FALSE,kubectl get persistentvolumes -n blah
1274,1,1,FALSE,Hi all. How does everyone track who created objects in Kubernetes from an audit perspective? Is there an admission controller that can tack on createdByUser/modifiedByUser?
1275,1,1,FALSE,"@U7MP7D5EV, also what labels do you have on your master?"
1276,2,2,FALSE,HTTP/1.1 404 0.23 secs: 19 bytes ==> GET /
1277,1,1,FALSE,how do I do that?
1278,1,1,FALSE,"Working on upgrading a kube cluster on 1.7.5 to 1.8.1, nodes are hanging on certificate_manager.go:361] Requesting new certificate. Did the cert rotation get enabled by default in 1.8 and how do I get it to receive a cert?"
1279,1,1,FALSE,right
1280,1,1,FALSE,the namespace of a context is the namespace within the cluster you want to use.
1281,2,2,FALSE,selector:
1282,1,1,FALSE,@high_on_bananas This side we have extensive on-premise resources - but not necessarily a good-enough Internet connection for full production services. End result is we have bw-intensive/latency-sensitive/customer-facing services in the cloud with the rest going on-premises. So we prefer not having our deployment strategy be dependent on specific cloud tech.
1283,2,2,FALSE,kubectl config set-cluster..
1284,1,1,FALSE,how to check this ?
1285,2,1,TRUE,mountPath: /var/log
1286,1,1,FALSE,"sorry, it's 1.11.2, 1.12.6, 1.13.1, and 17.03.2 for kubernetes 1.8"
1287,1,1,FALSE,gotcha. have to dig into it a bit more. Found this on SO -- https://stackoverflow.com/questions/44663089/how-to-disable-sticky-sessions-in-openshift3 -- so set sticky off but still doing it. Will continue to dig in. thx!
1288,2,2,FALSE,- host: main.foo.eu
1289,1,1,FALSE,"For CICD we use gitlab it is really enterprise friendly, even in community edition. We replaced our buildbot and Jenkins."
1290,1,1,FALSE,great!
1291,1,1,FALSE,Hi @Channel I am trying to create a persistent Volume from a none default storageclass that can be shared between agents. I tried to modify kind: PersistentVolume apiVersion: v1 metadata: name: task-pv-volume-test labels: type: local spec: storageClassName: slow capacity: storage: 10Gi accessModes: - ReadWriteOnce hostPath: path: /tmp/data
1292,2,2,FALSE,--cluster-dns=10.3.0.10 \
1293,1,1,FALSE,@mdornfe1 you can see an example here
1294,1,1,FALSE,"if I choose the overlay network, the firewall (pfsense) doesn't need to do anything right?"
1295,1,1,FALSE,cant get any
1296,1,1,FALSE,depends...
1297,1,1,FALSE,my logs also seem to be filling up with
1298,2,1,TRUE,metadata:
1299,1,1,FALSE,i guess that could be a very good reason
1300,1,1,FALSE,"oh... interesting. thanks, I'll check it out."
1301,1,1,FALSE,@U7K7RV0M9 Use probes https://kubernetes.io/docs/tasks/configure-pod-container/configure-liveness-readiness-probes/
1302,2,2,FALSE,:party_parrot:
1303,2,1,TRUE,users:
1304,2,2,FALSE,cat /etc/systemd/system/kubelet.service.d/10-kubeadm.conf|grep -i cgroup Environment=KUBELET_CGROUP_ARGS=--cgroup-driver=systemd
1305,1,1,FALSE,"@vina opentracing does some amazing things, and I recommend it as well, but you might also look at some of the pieces like weave (presuming that it's an option for your networking) and their monitoring, or Istio and what it can do to provide inter-Pod communications details"
1306,1,1,FALSE,"Notice that the main difference is that, for some reason, with v1.8 it fails to contact the ec2 api. I'm puzzled. These are the flags i'm using to run kubelet"
1307,1,1,FALSE,yeah 2nd optionit needs to be installed as a php extension
1308,1,1,FALSE,etc/systemd/... is the one that overrides the usr/lib one
1309,2,2,FALSE,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.077539 1194 aws.go:806] Building AWS cloudprovider
1310,1,1,FALSE,Hi @amulholland
1311,1,1,FALSE,"@liggitt Thinking, that seems reasonable. It's different from what I was approaching but makes more sense. Thank you!"
1312,2,1,TRUE,- context:
1313,2,1,TRUE,ERROR: logging before flag.Parse: I1026 21:33:17.409967 1 server.go:45] Starting server (options {DnsMasqPort:53 DnsMasqAddr:127.0.0.1 DnsMasqPollIntervalMs:5000 Probes:[{Label:kubedns Server:127.0.0.1:10053 Name:kubernetes.default.svc.cluster.local. Interval:5s Type:1} {Label:dnsmasq Server:127.0.0.1:53 Name:kubernetes.default.svc.cluster.local. Interval:5s Type:1}] PrometheusAddr:0.0.0.0 PrometheusPort:10054 PrometheusPath:/metrics PrometheusNamespace:kubedns})
1314,1,1,FALSE,"@mdavidsen it worked, I could exec -ti it. I then quit it and well here it is in limbo. It's in the /api/v1/pods output if the api"
1315,1,2,TRUE,Have anyone idea why I do have connection refused on new pods created by a deployment?
1316,1,1,FALSE,@U7LULHTJL Look at helm and ask in that room too.
1317,2,1,TRUE,backend:
1318,1,1,FALSE,@masteinhauser can chat here or in sig-auth
1319,1,1,FALSE,"8086 should be the prometheus port, i did not use that so far..."
1320,1,1,FALSE,I don't have an example but you would need to install kubectl CLI it on your container before launching it in a pod and then probably have a secret that contains your config file and have it mounted to that pod upon creation. @mdornfe1
1321,1,1,FALSE,"Ok, let me fix this first then"
1322,1,1,FALSE,k i created service as a nodeport it is working for now is it good approach ?
1323,1,1,FALSE,but! I now realize that I was looking at docs for the nginxinc one and didn't even realize they were 2 different things. so thank you!
1324,2,2,FALSE,# restartPolicy: OnSuccess
1325,2,2,FALSE,HTTP/1.1 200 0.97 secs: 54722 bytes ==> GET /
1326,2,2,FALSE,"[{ op: add, path: /spec/rules/{{ index }} }]"
1327,1,1,FALSE,"if all it has crud on is namespace and rolebinding objects, then it would only be allowed to bind to clusterroles with those limited permissions"
1328,2,2,FALSE,insecure-skip-tls-verify: true
1329,1,1,FALSE,"@U7L73A2RE sorry, missed the question. no, the actual content of the role/clusterrole being bound is inspected as part of creating the binding"
1330,1,1,FALSE,or while true
1331,2,2,FALSE,- name: admin
1332,1,1,FALSE,"is there a way to force kubectl to run commands through a VPN? I'm trying to lock down access to just intra-VPC connections, and I can now ssh from within the VPN, but kubectl times out"
1333,1,1,FALSE,"you should have the Job exit cleanly, then a new one will spawn to replace it"
1334,1,1,FALSE,@mikej Thanks. Apparently the pod is already authenticated to access the api. I tried kubectl get pods and it worked just fine.
1335,1,1,FALSE,@pep isn't it the namespace? like kubectl get svc --all-namespaces
1336,1,1,FALSE,"Flannel in host-gw mode is probably the easiest then, since it will add route table entries to each host. You may need to also whitelist your pod IP range in your firewall for it to work."
1337,1,1,FALSE,the goals to delete those deployments first so the disks detach and are able to move to the new cluster when the new pods spin up
1338,1,1,FALSE,"Oh, try lining up the - with the a in accessModes"
1339,1,1,FALSE,"@U7L73A2RE FYI, I just checked the docs on what you stated and it sounds like that shouldn't be allowed, but it definitely seems like it could be based around the ClusterRole scope versus a RoleBinding scope: https://kubernetes.io/docs/admin/authorization/rbac/#privilege-escalation-prevention-and-bootstrapping > A user can only create/update a role if they already have all the permissions contained in the role, *at the same scope as the role* (cluster-wide for a ClusterRole, within the same namespace or cluster-wide for a Role)"
1340,1,1,FALSE,I'm using your exact manifest (I just changed the namespace to default)
