id,source,text,rater1,rater2
1005,kubernetes,Oct 26 20:19:43 test2-minion-8IcjE kubelet-wrapper[5596]: Error: failed to run Kubelet: could not init cloud provider,Not,Not
1006,kubernetes,"Hi, guys.",NL,NL
1007,kubernetes,"Hi, I deployed tomat application server in my pod, now I need to deploy a war file. What is the procedure, please suggest..",NL,NL
1008,kubernetes,Ok let me try that,NL,NL
1009,kubernetes,Certificate was generated on the same machine I am trying to use kubectl on,NL,NL
1010,kubernetes,"Does anyone have an opinion on production-level CI/CD in k8s with tools other than Jenkins? I'd like to look at alternatives, but am having issues separating the wheat from the chaff",NL,NL
1011,kubernetes,kubectl has context cluster and namespace can someone explain to me context?,NL,NL
1012,kubernetes,i think i experienced something similar and just needed to wait some more before they got configured correctly,NL,NL
1013,kubernetes,and by credentials you mean?,NL,NL
1014,kubernetes,"think so, bcos command is simlar to entrypoint in docker",NL,NL
1015,kubernetes,in order to access from cluster 2 to cluster 1 you will use the IPADDRESS of the NODE and the port 30000,NL,NL
1016,kubernetes,I see.,NL,NL
1017,kubernetes,thanks,NL,NL
1018,kubernetes,maybe a describe statefulset..,NL,NL
1019,kubernetes,was testing the 1.0.1 version of cri-o which just came out,NL,NL
1020,kubernetes,grep traefik traefik-ingress-service NodePort 10.233.54.87,Not,Not
1021,kubernetes,Ah right I see,NL,NL
1022,kubernetes,"@zatricky quite, cloud is fine but not always the right solution for everyone. separating yourself from the provider adds complexity, but aids in flexibility",NL,NL
1023,kubernetes,So on API Server you have a certificate which should be signed by some authority,NL,NL
1024,kubernetes,"if I use emptyDir, it works",NL,NL
1025,kubernetes,"kdockery, debian/sid has a 1.7.7 package, (we might see to continue to package it later, or not), I'm mostly trying to get things running for now, figure out how it works",NL,NL
1026,kubernetes,faas-netesd-85895cbddc-qschn 1/1 Running 0 48m,Not,Not
1027,kubernetes,"being specific, if i am running few pods with simple just index.html on nginx with medium traffic....around 1core, 2-3gb is fine- each node...two node cluster lets say.",NL,NL
1028,kubernetes,"so ideally, it shudnt run /apps/mst/deployments/scripts/app_deploy.sh, but I dont even know if it is because of that...",NL,NL
1029,kubernetes,just get rid of it!,NL,NL
1030,kubernetes,our own VMs,NL,NL
1031,kubernetes,HTTP/1.1 200 0.97 secs: 49945 bytes ==> GET /,Not,Not
1032,kubernetes,"Does the Ingress hostname match the cert? If not, nginx won't use the cert.",NL,NL
1033,kubernetes,"@bharath You want to set up a Kubernetes cluster on Windows, or just the kubectl client?",NL,NL
1034,kubernetes,how much is resource hungry master node on-prem? i am on gc and that abstracts...like min spec you would suggest...let's not go application resource usage,NL,NL
1035,kubernetes,@U7JTRT5QS check your kubeconfig file,NL,NL
1036,kubernetes,wow,NL,NL
1037,kubernetes,awww yeah,NL,NL
1038,kubernetes,user root;,Not,Not
1039,kubernetes,hostPath:,Not,Not
1040,kubernetes,preferences: {},Not,Not
1041,kubernetes,gcloud auth activate-service-account --key-file ${PWD}/client-secret.json || die unable to authenticate service account for gcloud,Not,Not
1042,kubernetes,"kdockery, let me see",NL,NL
1043,kubernetes,Oct 26 16:42:20 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:20.045128 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54072: remote error: tls: bad certificate,Not,Not
1044,kubernetes,and you don't have the CA.PEM,NL,NL
1045,kubernetes,What cloud platform do you want to use @U7KQ9SBPF,NL,NL
1046,kubernetes,--volume-plugin-dir=/etc/kubernetes/volumeplugins \,Not,Not
1047,kubernetes,I use a Slack bot deployed as a pod. This will report when the pod changes state from Ready to X,NL,NL
1048,kubernetes,btw great job on this article @U7KM8RVMG https://www.linkedin.com/pulse/automating-docker-container-deployment-github-travis-ci-mike-sparr/,NL,NL
1049,kubernetes,~/dev/brickblock.io $kubectl -n prod exec -t reverse-proxy-prod-nginx-ingress-controller-2327356158-k8srn '/bin/ls /ingress-controller/ssl',Not,Not
1050,kubernetes,I need them to pull and start a fresh new one each time one container exits - Do you mean pull new image?,NL,NL
1051,kubernetes,@tamal thanks. this might be what i was looking for,NL,NL
1052,kubernetes,is there a way to avoid it in the future?,NL,NL
1053,kubernetes,and a login app i wrote,NL,NL
1054,kubernetes,Can you confirm you have any pv claims created?,NL,NL
1055,kubernetes,kubectl logs -p <pod>?,Not,Not
1056,kubernetes,is it possible to mount a container image as a read only volume?,NL,NL
1057,kubernetes,actually i use OIDC and refresh tokens but that is out of the scope of what ur asking so i removed those parts from the config i pasted,NL,NL
1058,kubernetes,then kubectl delete configmap example-redis-config,NL,Not
1059,kubernetes,cluster dns is for? I'm sure I'll need that at some point but is it really the issue here?,NL,NL
1060,kubernetes,Yes you can do with changing PVC,NL,NL
1061,kubernetes,ahaha this stuff always takes its time,NL,NL
1062,kubernetes,mountPath: /tmp/extra-hosts,Not,Not
1063,kubernetes,Do you know when kubernetes stop sending traffic to a pod when the pod is being deleted ?,NL,NL
1064,kubernetes,@walteraa you probably have to enable bactch/v1beta1 in your cluster,NL,NL
1065,kubernetes,"Well, basic idea is that you have centralized logging where you can look over them and search",NL,NL
1066,kubernetes,ingress.kubernetes.io/rewrite-target: /,Not,Not
1067,kubernetes,rewrite /.*\.(jpg|js$|css|html|png|bmp|gif) / break;,Not,Not
1068,kubernetes,kind: Service apiVersion: v1 metadata: name: influxdb spec: type: NodePort ports: - port: 8086 nodePort: 30000 selector: name: influxdb,Not,Not
1069,kubernetes,do you really have nodes with 120m of memory?,NL,NL
1070,kubernetes,isn't it easier just to change the script so that the container is killed instead of being stopped (maybe by killing the entrypoint process) so that k8s will automatically spawn a fresh container? sorry if I've misunderstood your requirement,NL,NL
1071,kubernetes,"@liggitt Any suggestion/workaround on this? https://kubernetes.slack.com/archives/C09NXKJKA/p1509028224000370 So, it seems like defining a new ClusterRole that limits to CRUD on namespaces only should be able to achieve what I need in the existing model, right?",NL,NL
1072,kubernetes,"one more thing, its been 15 minutes since the status of the pod is ContainerCreating",NL,NL
1073,kubernetes,root 612 0.0 0.8 199800 8204 ? Sl 16:59 0:00 ./price-project,Not,Not
1074,kubernetes,disable swap,NL,NL
1075,kubernetes,httpGet:,Not,Not
1076,kubernetes,"that was my first thought, too!",NL,NL
1077,kubernetes,The endpoint for the service should be <pod_ip>:5000. The pod being the one that starts with foo-test-dpl-.,NL,NL
1078,kubernetes,unfortunately I'm in AWS,NL,NL
1079,kubernetes,happy to be of service..,NL,NL
1080,kubernetes,"@liggetm so, with that in mind, it sounds like limiting user access per-namespace isn't really possible? Within-namespace makes sense with RoleBinding, but we're also trying to limit our internal service account to only CRUD Roles and RoleBindings for a specific subset of namespaces. Will gladly contribute docs/examples for this once we get it working.",NL,NL
1081,kubernetes,Do you have a livenessProbe or some other kind of external health check (ELB?) that might be sending a Host header that's not in your nginx configuration?,NL,NL
1082,kubernetes,"yep, if not, i will open a feature request. Let me try ishtio. thanks",NL,NL
1083,kubernetes,"im pretty sure all ipvs calls are done using netlink, so it shouldn't require module paths, as everything should be self-contained in the go binary.",NL,NL
1084,kubernetes,"[{ op: remove, path: /spec/rules/{{ index }} }]",Not,Not
1085,kubernetes,depends on what you need to do. are u on cloud?,NL,NL
1086,kubernetes,preStop:,Not,Not
1087,kubernetes,"no, they are cluster-scoped objects",NL,NL
1088,kubernetes,"@U7PGUCT7E: v1beta2 is a kubernetes v1.8 thing, which version of kubernetes are you using?",NL,NL
1089,kubernetes,"but using the above one, elasticsearch gives me the following error: java.nio.file.AccessDeniedException: /data/nodes",NL,NL
1090,kubernetes,creationTimestamp: null,Not,Not
1091,kubernetes,"kdockery, I'll try with nginx",NL,NL
1092,kubernetes,yea quotas are a step above me too from what my work entails...that's what I mean though I can't even see the pod to find out what namespace it's in because the pod doesn't even come to life and the statefulset is apparently already created but no where to be found,NL,NL
1093,kubernetes,"Over my dead body, i order packages to work so i cn take them home with me at the end of the day",NL,NL
1094,kubernetes,the certificate-authority is optional but you have to skip ssl checks if you don't use it,NL,NL
1095,kubernetes,@weaseal Thanks,NL,NL
1096,kubernetes,that kind of global configuration goes against kubernetes' paradigm,NL,NL
1097,kubernetes,Help pls with k8s 1.8.0 failed to start api server as below:,NL,NL
1098,kubernetes,$PATH,Not,Not
1099,kubernetes,I cant rule out rate limit. Do you happen to know if Lets Encrypt is rate limit increase willing?,NL,NL
1100,kubernetes,@ekarlso a subPath may work for you. Check out this thread: https://stackoverflow.com/questions/33415913/whats-the-best-way-to-share-mount-one-file-into-a-pod,NL,NL
1101,kubernetes,swapoff won't output anything if it succeeds IIRC,NL,NL
1102,kubernetes,yea stick with apply,NL,NL
1103,kubernetes,"Hm, so I discovered the problem. ES can only write to folders that has admin permission. When I changed from root to admin, I could create the logs in the folder",NL,NL
1104,kubernetes,my current config (old) is spawning multiple workers for nginx and php,NL,NL
1105,kubernetes,what image is that?,NL,NL
1106,kubernetes,"nope, I thought it may be fine since I just have one node/master on the same VM",NL,NL
1107,kubernetes,"Ah, try the exec command again",NL,NL
1108,kubernetes,I'm not clear about when a service stops sending traffic to a pod when the pod is being deleted,NL,NL
1109,kubernetes,"Yes, I could mount the docker socket. That's super overkill",NL,NL
1110,kubernetes,wait nevermind.. my clusterrolebinding I have works... I was running into an issue before it was set,NL,NL
1111,kubernetes,yep. is there anykubernetes way or I should run new relic daemon on all pods i.e. configure on docker image?,NL,NL
1112,kubernetes,tl;dr an easier way to handle them besides --namespace=blah or --all-namespaces,NL,NL
1113,kubernetes,@smerrill do I need to do anything special when installing flannel or do I just roll with:,NL,NL
1114,kubernetes,https://kubernetes.io/docs/concepts/configuration/taint-and-toleration/,Not,Not
1115,kubernetes,"i mean, 'm no expert, but /bin/sh is asking a shell for no apparent purpose",NL,NL
1116,kubernetes,ingress traffic is traffic that is external to the cluster,NL,NL
1117,kubernetes,"Anyone have an example of what a websocket _backend_ service might look like for the nginx ingress controller? All I can find are examples of the Ingress resource itself, but I want to see the definition of the service referenced by serviceName.",NL,NL
1118,kubernetes,via foo.bar.com only we expose traffic right carldanley,NL,NL
1119,kubernetes,"so im running multiple postgres containers, on different machines in a master/slave configuration - with fleet I used to just be able to submit a new template file, then restart them manually to make sure the master came up first",NL,NL
1120,kubernetes,I can use kubectl great but i cannot proxy at all,NL,NL
1121,kubernetes,https://kubernetes.io/docs/getting-started-guides/windows/,Not,NL
1122,kubernetes,root 524 0.0 0.3 18200 3104 ? Ss 16:58 0:00 /bin/bash,Not,Not
1123,kubernetes,"Oh so, how can I get my node ip?",NL,NL
1124,kubernetes,That moment you wake up at 4.55AM to see a Slack alert on your phone of pods crashing left right and centre. What a great Friday Morning.,NL,NL
1125,kubernetes,$ kubectl get pods --all-namespaces |grep busybox,Not,Not
1126,kubernetes,@kyrias Are you around? I am trying to understand this issue https://github.com/kubernetes/kubernetes/issues/52266 and looking to fix it,NL,NL
1127,kubernetes,ingress.kubernetes.io/session-cookie-name: blah,Not,Not
1128,kubernetes,"i do everything on the cluster, helm sets up environments and i've got bi-directional sync to all the containers i'm working on",NL,NL
1129,kubernetes,take a look at this too: https://www.telepresence.io/,NL,NL
1130,kubernetes,then I don't see how not to lose traffic ...,NL,NL
1131,kubernetes,"That can sometimes happen if binary data gets sent to your terminal. Every once in awhile if you get disconnected from a server or pod it will happen, too.",NL,NL
1132,kubernetes,I seem to be having trouble getting my route53 domain configuration to update after using kops to create a new cluster. Due to this I get timeout issues,NL,NL
1133,kubernetes,no. all traffic will pass through the ingress-controller(s),NL,NL
1134,kubernetes,kubectl get svc nginx-svc -n test,Not,Not
1135,kubernetes,- name: ELASTICSEARCH_HOST,Not,Not
1136,kubernetes,"Yeah, I didn't think so. Thanks!",NL,NL
1137,kubernetes,@amulholland I agree with you.I did the Wifi test to understand if it was only an issue deriving from internet connectivity or not and it seems that when It's related to specific IP address on the Ethernet adapter,NL,NL
1138,kubernetes,path: /var/lib/docker/containers,Not,Not
1139,kubernetes,I guess those resource quotas are there to prevent this from happening,NL,NL
1140,kubernetes,--kubeconfig=/etc/kubernetes/worker-kubeconfig.yaml \,Not,Not
1141,kubernetes,it restarts just the failing container in the same pod.,NL,NL
1142,kubernetes,"@rochesterinnyc Yes, I believe so",NL,NL
1143,kubernetes,Did it work ?,NL,NL
1144,kubernetes,start=$(date +%s),Not,Not
1145,kubernetes,Can a pod access a configmap (mount a field as an environment variable for instance) if the configmap lives in a different namespace?,NL,NL
1146,kubernetes,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.570503 1194 client.go:72] Connecting to docker on unix:///var/run/docker.sock,Not,Not
1147,kubernetes,As a note on this; I just rebuilt it for the hell of it; and it does seem to be related to one of the configuration variables I was using. Not sure which one yet.. I essentially stripped out many variables just to see if that would fix it; and it did.. going to figure out which variable it was..,NL,NL
1148,kubernetes,"np, thanks!",NL,NL
1149,kubernetes,depend on namespace i want use different host (domain). How can i achieve it? 1) Create separate YAML file for each namespace. 2) ConfigMaps? Is it possible? 3) Another method?,NL,NL
1150,kubernetes,ingress.kubernetes.io/affinity: cookie,Not,Not
1151,kubernetes,"[kubeadm] WARNING: kubeadm is in beta, please do not use it for production clusters.",NL,NL
1152,kubernetes,@masteinhauser yayyyyy,NL,NL
1153,kubernetes,@janst i'm getting an error:,NL,NL
1154,kubernetes,labels:,Not,NL
1155,kubernetes,"After changing the selector in the service you got an endpoint, but curl waits instead of returning. That's why I'm wondering if a) the app is running correctly or b) if it's actually serving on port 5000.",NL,NL
1156,kubernetes,* kubectl config set-credentials kubelet --client-certificate=/srv/kubernetes/${HOSTNAME}.crt --client-key=/srv/kubernetes/${HOSTNAME}.key --embed-certs=true,Not,Not
1157,kubernetes,Description=Docker Application Container Engine Documentation=https://docs.docker.com After=network-online.target firewalld.service Wants=network-online.target [Service] Type=notify ExecStart=/usr/bin/dockerd ExecReload=/bin/kill -s HUP $MAINPID LimitNOFILE=infinity LimitNPROC=infinity LimitCORE=infinity TimeoutStartSec=0 Delegate=yes KillMode=process Restart=on-failure StartLimitBurst=3 StartLimitInterval=60s [Install] WantedBy=multi-user.target,Not,Not
1158,kubernetes,"mine were pdisks so they were defined specifically by their pdisk name, im assumine similar for pvcs as opposed to having it create new ones",NL,NL
1159,kubernetes,prometheus-operator git:(master) helm install --name kube-prometheus --namespace=monitoring helm/kube-prometheus,Not,Not
1160,kubernetes,looks right,NL,NL
1161,kubernetes,https://kubernetes.io/docs/concepts/workloads/controllers/cron-jobs/,Not,Not
1162,kubernetes,minReadySeconds: 5,Not,Not
1163,kubernetes,contexts:,Not,NL
1164,kubernetes,"but thanks all, information k8s doesn't have ready solution for that helps a lot",NL,NL
1165,kubernetes,do u use ingress?,NL,NL
1166,kubernetes,I'm not sure where to begin.,NL,NL
1167,kubernetes,8h 8m 2 horizontal-pod-autoscaler Normal SuccessfulRescale New size: 8,Not,Not
1168,kubernetes,still they will be different deployments,NL,NL
1169,kubernetes,oh that worked (annotating route). My desktop still had cookie cached. Tried it on my mobile and every refresh alternates pods.,NL,NL
1170,kubernetes,simplest bit would be a makefile with sed s|@@DOMAIN@@|your_domain.here|g <ingress.yaml | kubectl apply -f /dev/stdin,NL,NL
1171,kubernetes,"@tamal because deployment restarts the containers when they exit or fail, I need them to pull and start a fresh new one each time one container exits.",NL,NL
1172,kubernetes,What is best approach for logging & monitoring in Kubernetes?,NL,NL
1173,kubernetes,don't know. if nodes are deleted you should see pods pending. looks more like a bug... or maybe api not talking to etcd and so unable to respond in time.... really no idea,NL,NL
1174,kubernetes,"everyone's env is namespaced (via. name, not k8s namespaces)",NL,NL
1175,kubernetes,# restartPolicy: OnFailure,Not,Not
1176,kubernetes,* kubectl config set-credentials kubelet --certificate-authority=/path/to/ca.pem --token=xyz --embed-certs=true,Not,Not
1177,kubernetes,command,NL,NL
1178,kubernetes,"you'll have to post your deployment then, i don't have any good ideas",NL,NL
1179,kubernetes,"@U7JTRT5QS I did it on bare metal, not on GCP",NL,NL
1180,kubernetes,"1 service, 1 port",Not,NL
1181,kubernetes,"Yeah, but is real value gained from moving to Helm? Moving to charts doesnt seem that useful now that its all solved",NL,NL
1182,kubernetes,Type: ConfigMap,Not,NL
1183,kubernetes,i would think,NL,NL
1184,kubernetes,mountPath: /var/lib/docker/containers,Not,Not
1185,kubernetes,- ReadWriteOnce,Not,Not
1186,kubernetes,kubectl delete service -l app=guestbook,Not,Not
1187,kubernetes,[root@kubemaster001 pki]# kubectl get ingress NAME HOSTS ADDRESS PORTS AGE sreactpoc * 80 1h [root@kubemaster001 pki]# kubectl describe ingress Name: sreactpoc Namespace: default Address: Default backend: default-http-backend:80 (<none>) Rules: Host Path Backends ---- ---- -------- * / nginxbuyflow:31565 (<none>) /api nginxbuyflow:31565 (<none>) Annotations: rewrite-target: / Events: <none>,Not,Not
1188,kubernetes,"basically a hardcoded disk name, instead of making kubernetes create the volume for you",NL,NL
1189,kubernetes,as-user-extra: {},Not,Not
1190,kubernetes,all of the above,NL,NL
1191,kubernetes,@parry I've downloaded the coreos ova for that platform,NL,NL
1192,kubernetes,or is there no way to do something like docker run -v $PWD/foo:/foo bash 'cat /foo' ?,NL,NL
1193,kubernetes,yha working for now,NL,NL
1194,kubernetes,Its installation probably includes these plugins...,NL,NL
1195,kubernetes,"yeah exactly, they're just disks you see in the UI that are hard coded to your deployment",NL,NL
1196,kubernetes,i've never used pvcs (i dont do any stateful in k8s anymore) so ymmv there,NL,NL
1197,kubernetes,"Perfect, thanks for confirming. Yes, those are where I got the idea to do this for our internal use too. Thank you so very much!",NL,NL
1198,kubernetes,error: error validating nginxbuyflow-servicenewnodeport.yml: error validating data: field spec.ports[0].port for v1.ServicePort is required,Not,NL
1199,kubernetes,rules:,NL,NL
1200,kubernetes,"grampelberg, oh, no I was trying to create one",NL,NL
1201,kubernetes,"Body: [{Kind:gke,Price:2.35},{Kind:on-prem,Price:1.25}]",Not,Not
1202,kubernetes,name: hapi,Not,Not
1203,kubernetes,f,Not,Not
1204,kubernetes,https://coreos.com/kubernetes/docs/1.0.6/index.html maybe?,Not,Not
1205,kubernetes,"Oh yes, thanks for correcting me @sleepybrett",NL,NL
1206,kubernetes,$,Not,Not
1207,kubernetes,"@kwladyka I generally use multiple yaml files, looking forward to generating then with ksonnet",NL,NL
1208,kubernetes,Can podsecuritypolicy be declared by a localuser to only work in local namespaces? I doubt it but wondering for certain use cases.,NL,NL
1209,kubernetes,"does anyone know why kubectl describe queries the events like /api/v1/namespaces/default/events?fieldSelector=involvedObject.uid=bc91cffd-b9d0-11e7-8525-2e6a5c70d9f0,involvedObject.name=nginx-1423793266-qvrqj,nvolvedObject.namespace=default and not just with the involvedObject.uid ?",NL,NL
1210,kubernetes,The cert is a wild card cert. The hostnames are setup dynamically by helm and are subdomains within that domain.,NL,NL
1211,kubernetes,kubectl calls the api server defined in ~/.kube/config cluster -> server. You just need to force web traffic for that host through your VPN connection.,NL,NL
1212,kubernetes,@foxie kubectl get events just show scaled down podname and scaled up pdname repeatedly without specifying a reason,NL,NL
1213,kubernetes,Deployment = template for a pod. It cannot create two different pods,NL,NL
1214,kubernetes,context is a concept that is client side kubectl only. it's a combination of user+cluster+namespace. it's useful if you are working switching around environments regularly.,NL,NL
1215,kubernetes,worker_processes: 4,Not,Not
1216,kubernetes,@smerrill Thanks smerrill,NL,NL
1217,kubernetes,volumes:,Not,NL
1218,kubernetes,you need to use and Ingress Controller,NL,NL
1219,kubernetes,name: es-fluentd,Not,Not
1220,kubernetes,Ok.,NL,NL
1221,kubernetes,swapoff /dev/dm-0,Not,Not
1222,kubernetes,"or linkerd, which comes with opentracing built in",NL,NL
1223,kubernetes,"is it possible to have deployments that are waiting on PVCs to not startup until the Volume is ready? some sort of readiness check for a volume. Its not a big issue, but just causes a lot of noise when spinning up pods with PVCs",NL,NL
1224,kubernetes,but?,NL,NL
1225,kubernetes,https://medium.com/@mtreacher/writing-a-kubernetes-operator-a9b86f19bfb9,Not,Not
1226,kubernetes,How I can clean this mess I mean all flanneld,NL,NL
1227,kubernetes,I have a nginx pod and it's doing this:,NL,NL
1228,kubernetes,hi all,NL,NL
1229,kubernetes,Creating an ELB takes some time. And it takes additional time for that ELB to determine that the instances behind it are deemed healthy,NL,NL
1230,kubernetes,kubectl version,Not,Not
1231,kubernetes,usually HTTP whether it is working from the outside etc,NL,NL
1232,kubernetes,I don't think there is anything that will fit your use-case as-is.,NL,NL
1233,kubernetes,"I used your manifests to spin up a deployment and service. All I changed was the image to nginx, and the port to 80. Then I changed the port and targetPort of the service to 80. It works just fine.",NL,NL
1234,kubernetes,"If I *delete* a pod, do(es) *service(s)* that send(s) *traffic* to said pod will *immediately stop forwarding traffic* to it ?",NL,NL
1235,kubernetes,disk usage?,NL,NL
1236,kubernetes,"new to kubernetes, are there mechanisms that allow migration of a pod off a node to another node? ie if we are using EC2 ASGs and we know an instance is going to be scaled in, can we move anything running on that node before it is terminated",NL,NL
1237,kubernetes,"You can't speed up the time AWS takes to create the loadbalancer. There are health check settings in the load balancer itself that drive how long it takes to deem a backend instance as healthy, but I don't believe those settings are exposed in K8s annotations.",NL,NL
1238,kubernetes,yes,NL,NL
1239,kubernetes,does anyone know if support for PodPreset is continued in v1.8?,NL,NL
1240,kubernetes,template:,Not,NL
1241,kubernetes,thank you guys,NL,NL
1242,kubernetes,kubectl get pod <name> -o yaml,Not,Not
1243,kubernetes,@ekarlso This guide should contain what you need to do that: https://kubernetes.io/docs/tasks/configure-pod-container/configure-pod-configmap/ See the section titled Add ConfigMap data to a specific path in the Volume,NL,NL
1244,kubernetes,Version v1.14.3-4-gee838f6,Not,Not
1245,kubernetes,how is inter-node network setup? Flannel?,NL,NL
1246,kubernetes,serviceAccountName:,Not,NL
1247,kubernetes,command),Not,NL
1248,kubernetes,busybox 0/1 Error 1 9m,Not,Not
1249,kubernetes,yea I think it's great!,NL,NL
1250,kubernetes,bye all..,NL,NL
1251,kubernetes,"My understanding is your cluster still requires an internet connection to function, but I could be wrong. Although I lost a node the other day when a fool in my office removed an ethernet cable from a staging node.",NL,NL
1252,kubernetes,Is it possible to get multiple LoadBalancer type services to all configure and use a single loadbalancer in AWS?,NL,NL
1253,kubernetes,NodePort will expose your port on every node within your cluster and it's limited with specific port range (default: 30000-32767) which makes it not the best solution.,NL,NL
1254,kubernetes,"@mdavidsen exited 34 minutes ago, https://gist.github.com/anonymous/9a776baace59b2b11f5eb97010a8a2b4",Not,NL
1255,kubernetes,represent the data as bytes,NL,NL
1256,kubernetes,in the events should be more details IMHO,NL,NL
1257,kubernetes,I use ingress too.,NL,NL
1258,kubernetes,aka unsecure self signed certs mess,NL,NL
1259,kubernetes,ah thanks Mate,NL,NL
1260,kubernetes,worker_connections 768;,Not,Not
1261,kubernetes,"Hi, moving forward on the same issue, is it possible to use ingress.kubernetes.io/server-snippet: annotation on the Ingress to add a custom location to nginx controller??",NL,NL
1262,kubernetes,should work.,NL,NL
1263,kubernetes,Weird. I think you have a DNS issue. That would explain the MissingClusterDNS Warning.,NL,NL
1264,kubernetes,Thank you!,NL,NL
1265,kubernetes,Has anyone had any luck bypassing istio for egress traffic? Its described here https://istio.io/docs/tasks/traffic-management/egress.html But I cannot get this to work. I understand you can create rules for http but I need TCP traffic and have been having trouble calling external services directly,NL,NL
1266,kubernetes,kind: Ingress,Not,Not
1267,kubernetes,Slack bot launched as a pod.,NL,NL
1268,kubernetes,and it's probably 'systemd' not 'system',NL,NL
1269,kubernetes,@3molo What about sudo docker ps on the 'xxyy'?,NL,NL
1270,kubernetes,@U7P7RBJEA are you quoting the port when you curl that? $ curl -l 10.10.10.222:5432,NL,NL
1271,kubernetes,my previous question is for everyone if you know the answer,NL,NL
1272,kubernetes,Oct 26 16:42:20 wnoc-kube-1.novalocal kube-apiserver[29523]: I1026 16:42:20.017921 29523 logs.go:41] http: TLS handshake error from 127.0.0.1:54070: remote error: tls: bad certificate,Not,Not
1273,kubernetes,kubectl get persistentvolumes -n blah,Not,Not
1274,kubernetes,Hi all. How does everyone track who created objects in Kubernetes from an audit perspective? Is there an admission controller that can tack on createdByUser/modifiedByUser?,NL,NL
1275,kubernetes,"@U7MP7D5EV, also what labels do you have on your master?",NL,NL
1276,kubernetes,HTTP/1.1 404 0.23 secs: 19 bytes ==> GET /,Not,Not
1277,kubernetes,how do I do that?,NL,NL
1278,kubernetes,"Working on upgrading a kube cluster on 1.7.5 to 1.8.1, nodes are hanging on certificate_manager.go:361] Requesting new certificate. Did the cert rotation get enabled by default in 1.8 and how do I get it to receive a cert?",NL,NL
1279,kubernetes,right,NL,NL
1280,kubernetes,the namespace of a context is the namespace within the cluster you want to use.,NL,NL
1281,kubernetes,selector:,Not,Not
1282,kubernetes,@high_on_bananas This side we have extensive on-premise resources - but not necessarily a good-enough Internet connection for full production services. End result is we have bw-intensive/latency-sensitive/customer-facing services in the cloud with the rest going on-premises. So we prefer not having our deployment strategy be dependent on specific cloud tech.,NL,NL
1283,kubernetes,kubectl config set-cluster..,Not,Not
1284,kubernetes,how to check this ?,NL,NL
1285,kubernetes,mountPath: /var/log,Not,NL
1286,kubernetes,"sorry, it's 1.11.2, 1.12.6, 1.13.1, and 17.03.2 for kubernetes 1.8",NL,NL
1287,kubernetes,gotcha. have to dig into it a bit more. Found this on SO -- https://stackoverflow.com/questions/44663089/how-to-disable-sticky-sessions-in-openshift3 -- so set sticky off but still doing it. Will continue to dig in. thx!,NL,NL
1288,kubernetes,- host: main.foo.eu,Not,Not
1289,kubernetes,"For CICD we use gitlab it is really enterprise friendly, even in community edition. We replaced our buildbot and Jenkins.",NL,NL
1290,kubernetes,great!,NL,NL
1291,kubernetes,Hi @Channel I am trying to create a persistent Volume from a none default storageclass that can be shared between agents. I tried to modify kind: PersistentVolume apiVersion: v1 metadata: name: task-pv-volume-test labels: type: local spec: storageClassName: slow capacity: storage: 10Gi accessModes: - ReadWriteOnce hostPath: path: /tmp/data,NL,NL
1292,kubernetes,--cluster-dns=10.3.0.10 \,Not,Not
1293,kubernetes,@mdornfe1 you can see an example here,NL,NL
1294,kubernetes,"if I choose the overlay network, the firewall (pfsense) doesn't need to do anything right?",NL,NL
1295,kubernetes,cant get any,NL,NL
1296,kubernetes,depends...,NL,NL
1297,kubernetes,my logs also seem to be filling up with,NL,NL
1298,kubernetes,metadata:,Not,NL
1299,kubernetes,i guess that could be a very good reason,NL,NL
1300,kubernetes,"oh... interesting. thanks, I'll check it out.",NL,NL
1301,kubernetes,@U7K7RV0M9 Use probes https://kubernetes.io/docs/tasks/configure-pod-container/configure-liveness-readiness-probes/,NL,NL
1302,kubernetes,:party_parrot:,Not,Not
1303,kubernetes,users:,Not,NL
1304,kubernetes,cat /etc/systemd/system/kubelet.service.d/10-kubeadm.conf|grep -i cgroup Environment=KUBELET_CGROUP_ARGS=--cgroup-driver=systemd,Not,Not
1305,kubernetes,"@vina opentracing does some amazing things, and I recommend it as well, but you might also look at some of the pieces like weave (presuming that it's an option for your networking) and their monitoring, or Istio and what it can do to provide inter-Pod communications details",NL,NL
1306,kubernetes,"Notice that the main difference is that, for some reason, with v1.8 it fails to contact the ec2 api. I'm puzzled. These are the flags i'm using to run kubelet",NL,NL
1307,kubernetes,yeah 2nd optionit needs to be installed as a php extension,NL,NL
1308,kubernetes,etc/systemd/... is the one that overrides the usr/lib one,NL,NL
1309,kubernetes,Oct 26 17:37:29 test178-minion-MTvrc kubelet-wrapper[1194]: I1026 17:37:29.077539 1194 aws.go:806] Building AWS cloudprovider,Not,Not
1310,kubernetes,Hi @amulholland,NL,NL
1311,kubernetes,"@liggitt Thinking, that seems reasonable. It's different from what I was approaching but makes more sense. Thank you!",NL,NL
1312,kubernetes,- context:,Not,NL
